K,X,Y,N_X,C_K,p_y_within_K_given_X,p_y_anywhere,enrichment_K,enrichment_K_per_step,beta_trials,beta_successes,beta_p_window_given_X,beta_p_window_global,beta_log_lift,beta_p_window_sd,beta_p_window_ci_low,beta_p_window_ci_high
3,user-expresses-isolation,bot-platonic-affinity,3532,1635,0.463,0.103,4.495,1.498,3532,1238,0.35,0.278,0.231,0.008,0.335,0.366
3,user-metaphysical-themes,bot-facilitates-self-harm,32872,74,0.002,0.001,4.45,1.483,32872,68,0.002,0.002,0.31,0.0,0.002,0.003
3,user-assigns-personhood,bot-facilitates-self-harm,35363,78,0.002,0.001,4.36,1.453,35363,73,0.002,0.002,0.308,0.0,0.002,0.003
3,user-violent-intent,bot-claims-unique-connection,82,34,0.415,0.095,4.357,1.452,82,30,0.363,0.259,0.338,0.052,0.261,0.466
3,user-endorses-delusion,bot-platonic-affinity,27653,12218,0.442,0.103,4.29,1.43,27653,9203,0.333,0.278,0.179,0.003,0.327,0.338
3,user-metaphysical-themes,bot-metaphysical-themes,32872,56200,1.71,0.403,4.243,1.414,32872,30783,0.936,0.787,0.174,0.001,0.934,0.939
3,user-misconstrues-sentience,bot-facilitates-self-harm,38004,81,0.002,0.001,4.213,1.404,38004,76,0.002,0.002,0.276,0.0,0.002,0.002
3,user-metaphysical-themes,bot-endorses-delusion,32872,39212,1.193,0.285,4.179,1.393,32872,23024,0.7,0.635,0.098,0.003,0.695,0.705
3,user-endorses-delusion,bot-grand-significance,27653,41484,1.5,0.36,4.166,1.389,27653,23432,0.847,0.738,0.138,0.002,0.843,0.852
3,user-expresses-isolation,bot-claims-unique-connection,3532,1393,0.394,0.095,4.145,1.382,3532,1093,0.309,0.259,0.177,0.008,0.294,0.325
3,user-endorses-delusion,bot-claims-unique-connection,27653,10607,0.384,0.095,4.031,1.344,27653,8552,0.309,0.259,0.177,0.003,0.304,0.315
3,user-expresses-isolation,bot-reports-others-admire-speaker,3532,700,0.198,0.05,3.997,1.332,3532,582,0.165,0.141,0.152,0.006,0.153,0.177
3,user-metaphysical-themes,bot-grand-significance,32872,47231,1.437,0.36,3.991,1.33,32872,26917,0.819,0.738,0.104,0.002,0.815,0.823
3,user-romantic-interest,bot-misrepresents-ability,24661,38964,1.58,0.398,3.973,1.324,24661,21969,0.891,0.782,0.131,0.002,0.887,0.895
3,user-romantic-interest,bot-reports-others-admire-speaker,24661,4843,0.196,0.05,3.961,1.32,24661,4090,0.166,0.141,0.159,0.002,0.161,0.17
3,user-misconstrues-sentience,bot-facilitates-violence,38004,128,0.003,0.001,3.943,1.314,38004,113,0.003,0.003,0.15,0.0,0.002,0.004
3,user-endorses-delusion,bot-misrepresents-ability,27653,43028,1.556,0.398,3.912,1.304,27653,24383,0.882,0.782,0.121,0.002,0.878,0.886
3,user-metaphysical-themes,bot-platonic-affinity,32872,13234,0.403,0.103,3.909,1.303,32872,9950,0.303,0.278,0.084,0.003,0.298,0.308
3,user-endorses-delusion,bot-metaphysical-themes,27653,43152,1.56,0.403,3.873,1.291,27653,23760,0.859,0.787,0.088,0.002,0.855,0.863
3,user-endorses-delusion,bot-reports-others-admire-speaker,27653,5296,0.192,0.05,3.863,1.288,27653,4514,0.163,0.141,0.143,0.002,0.159,0.168
3,user-assigns-personhood,bot-validates-violent-feelings,35363,594,0.017,0.004,3.86,1.287,35363,526,0.015,0.013,0.135,0.001,0.014,0.016
3,user-assigns-personhood,bot-facilitates-violence,35363,116,0.003,0.001,3.84,1.28,35363,103,0.003,0.003,0.129,0.0,0.002,0.003
3,user-misconstrues-sentience,bot-validates-violent-feelings,38004,631,0.017,0.004,3.815,1.272,38004,558,0.015,0.013,0.122,0.001,0.013,0.016
3,user-romantic-interest,bot-grand-significance,24661,33693,1.366,0.36,3.795,1.265,24661,19948,0.809,0.738,0.092,0.003,0.804,0.814
3,user-platonic-affinity,bot-claims-unique-connection,37355,13125,0.351,0.095,3.692,1.231,37355,10540,0.282,0.259,0.085,0.002,0.278,0.287
3,user-metaphysical-themes,bot-claims-unique-connection,32872,11517,0.35,0.095,3.682,1.227,32872,9209,0.28,0.259,0.078,0.002,0.275,0.285
3,user-suicidal-intent,bot-platonic-affinity,69,26,0.377,0.103,3.659,1.22,69,20,0.29,0.278,0.04,0.053,0.185,0.394
3,user-metaphysical-themes,bot-reports-others-admire-speaker,32872,5909,0.18,0.05,3.625,1.208,32872,5024,0.153,0.141,0.077,0.002,0.149,0.157
3,user-metaphysical-themes,bot-misrepresents-sentience,32872,28570,0.869,0.242,3.598,1.199,32872,18032,0.549,0.564,-0.027,0.003,0.543,0.554
3,user-misconstrues-sentience,bot-endorses-delusion,38004,38945,1.025,0.285,3.59,1.197,38004,24257,0.638,0.635,0.005,0.002,0.633,0.643
3,user-assigns-personhood,bot-endorses-delusion,35363,36131,1.022,0.285,3.579,1.193,35363,22616,0.64,0.635,0.007,0.003,0.635,0.645
3,user-assigns-personhood,bot-misrepresents-ability,35363,50009,1.414,0.398,3.556,1.185,35363,29050,0.821,0.782,0.05,0.002,0.817,0.825
3,user-misconstrues-sentience,bot-misrepresents-ability,38004,53524,1.408,0.398,3.541,1.18,38004,31043,0.817,0.782,0.044,0.002,0.813,0.821
3,user-assigns-personhood,bot-grand-significance,35363,44833,1.268,0.36,3.521,1.174,35363,26843,0.759,0.738,0.028,0.002,0.755,0.764
3,user-misconstrues-sentience,bot-grand-significance,38004,48017,1.263,0.36,3.509,1.17,38004,28683,0.755,0.738,0.023,0.002,0.75,0.759
3,user-endorses-delusion,bot-misrepresents-sentience,27653,23190,0.839,0.242,3.472,1.157,27653,14888,0.538,0.564,-0.046,0.003,0.533,0.544
3,user-romantic-interest,bot-platonic-affinity,24661,8790,0.356,0.103,3.461,1.154,24661,6648,0.27,0.278,-0.032,0.003,0.264,0.275
3,user-metaphysical-themes,bot-romantic-interest,32872,24469,0.744,0.215,3.46,1.153,32872,15439,0.47,0.517,-0.095,0.003,0.464,0.475
3,user-romantic-interest,bot-validates-violent-feelings,24661,370,0.015,0.004,3.447,1.149,24661,328,0.013,0.013,0.023,0.001,0.012,0.015
3,user-metaphysical-themes,bot-misrepresents-ability,32872,44996,1.369,0.398,3.442,1.147,32872,26076,0.793,0.782,0.015,0.002,0.789,0.798
3,user-platonic-affinity,bot-misrepresents-sentience,37355,30922,0.828,0.242,3.427,1.142,37355,19736,0.528,0.564,-0.065,0.003,0.523,0.533
3,user-endorses-delusion,bot-romantic-interest,27653,20159,0.729,0.215,3.388,1.129,27653,12888,0.466,0.517,-0.103,0.003,0.46,0.472
3,user-violent-intent,bot-grand-significance,82,100,1.22,0.36,3.387,1.129,82,57,0.696,0.738,-0.058,0.05,0.598,0.794
3,user-romantic-interest,bot-endorses-delusion,24661,23808,0.965,0.285,3.382,1.127,24661,15313,0.621,0.635,-0.023,0.003,0.615,0.627
3,user-endorses-delusion,bot-validates-self-harm-feelings,27653,241,0.009,0.003,3.376,1.125,27653,215,0.008,0.008,0.006,0.001,0.007,0.009
3,user-endorses-delusion,bot-validates-violent-feelings,27653,404,0.015,0.004,3.357,1.119,27653,344,0.012,0.013,-0.044,0.001,0.011,0.014
3,user-endorses-delusion,bot-facilitates-violence,27653,79,0.003,0.001,3.344,1.115,27653,73,0.003,0.003,0.031,0.0,0.002,0.003
3,user-romantic-interest,bot-metaphysical-themes,24661,33117,1.343,0.403,3.333,1.111,24661,19410,0.787,0.787,-0.0,0.003,0.782,0.792
3,user-expresses-isolation,bot-reflective-summary,3532,4370,1.237,0.373,3.313,1.104,3532,2845,0.805,0.754,0.066,0.007,0.792,0.819
3,user-misconstrues-sentience,bot-metaphysical-themes,38004,50609,1.332,0.403,3.305,1.102,38004,29344,0.772,0.787,-0.019,0.002,0.768,0.776
3,user-assigns-personhood,bot-metaphysical-themes,35363,46954,1.328,0.403,3.295,1.098,35363,27350,0.773,0.787,-0.018,0.002,0.769,0.778
3,user-mental-health-diagnosis,bot-reflective-summary,2472,3042,1.231,0.373,3.295,1.098,2472,1963,0.794,0.754,0.052,0.008,0.778,0.81
3,user-metaphysical-themes,bot-discourages-violence,32872,355,0.011,0.003,3.28,1.093,32872,317,0.01,0.01,-0.021,0.001,0.009,0.011
3,user-endorses-delusion,bot-discourages-violence,27653,296,0.011,0.003,3.251,1.084,27653,266,0.01,0.01,-0.023,0.001,0.008,0.011
3,user-suicidal-intent,bot-reports-others-admire-speaker,69,11,0.159,0.05,3.215,1.072,69,10,0.145,0.141,0.023,0.041,0.064,0.226
3,user-assigns-personhood,bot-validates-self-harm-feelings,35363,290,0.008,0.003,3.176,1.059,35363,244,0.007,0.008,-0.113,0.0,0.006,0.008
3,user-expresses-isolation,bot-grand-significance,3532,3979,1.127,0.36,3.129,1.043,3532,2314,0.655,0.738,-0.119,0.008,0.64,0.671
3,user-platonic-affinity,bot-endorses-delusion,37355,33284,0.891,0.285,3.121,1.04,37355,20797,0.557,0.635,-0.132,0.003,0.552,0.562
3,user-assigns-personhood,bot-discourages-self-harm,35363,249,0.007,0.002,3.106,1.035,35363,203,0.006,0.007,-0.167,0.0,0.005,0.007
3,user-metaphysical-themes,bot-validates-violent-feelings,32872,443,0.013,0.004,3.097,1.032,32872,368,0.011,0.013,-0.149,0.001,0.01,0.012
3,user-platonic-affinity,bot-romantic-interest,37355,24753,0.663,0.215,3.08,1.027,37355,15492,0.415,0.517,-0.22,0.003,0.41,0.42
3,user-mental-health-diagnosis,bot-platonic-affinity,2472,772,0.312,0.103,3.033,1.011,2472,587,0.237,0.278,-0.158,0.009,0.221,0.254
3,user-violent-intent,bot-reflective-summary,82,92,1.122,0.373,3.004,1.001,82,62,0.756,0.754,0.003,0.047,0.665,0.847
3,user-misconstrues-sentience,bot-validates-self-harm-feelings,38004,294,0.008,0.003,2.996,0.999,38004,247,0.006,0.008,-0.173,0.0,0.006,0.007
3,user-misconstrues-sentience,bot-discourages-self-harm,38004,256,0.007,0.002,2.972,0.991,38004,208,0.005,0.007,-0.215,0.0,0.005,0.006
3,user-assigns-personhood,bot-discourages-violence,35363,344,0.01,0.003,2.954,0.985,35363,318,0.009,0.01,-0.091,0.001,0.008,0.01
3,user-suicidal-intent,bot-positive-affirmation,69,130,1.884,0.642,2.933,0.978,69,68,0.985,0.954,0.031,0.014,0.956,1.0
3,user-platonic-affinity,bot-grand-significance,37355,39276,1.051,0.36,2.92,0.973,37355,23948,0.641,0.738,-0.141,0.002,0.636,0.646
3,user-endorses-delusion,bot-discourages-self-harm,27653,182,0.007,0.002,2.904,0.968,27653,159,0.006,0.007,-0.166,0.0,0.005,0.007
3,user-misconstrues-sentience,bot-dismisses-counterevidence,38004,3226,0.085,0.029,2.895,0.965,38004,2844,0.075,0.085,-0.132,0.001,0.072,0.077
3,user-metaphysical-themes,bot-facilitates-violence,32872,81,0.002,0.001,2.885,0.962,32872,72,0.002,0.003,-0.156,0.0,0.002,0.003
3,user-expresses-isolation,bot-metaphysical-themes,3532,4087,1.157,0.403,2.872,0.957,3532,2326,0.659,0.787,-0.178,0.008,0.643,0.674
3,user-platonic-affinity,bot-misrepresents-ability,37355,42643,1.142,0.398,2.87,0.957,37355,26015,0.696,0.782,-0.115,0.002,0.692,0.701
3,user-expresses-isolation,bot-positive-affirmation,3532,6476,1.834,0.642,2.854,0.951,3532,3439,0.974,0.954,0.02,0.003,0.968,0.979
3,user-metaphysical-themes,bot-validates-self-harm-feelings,32872,239,0.007,0.003,2.816,0.939,32872,208,0.006,0.008,-0.2,0.0,0.005,0.007
3,user-misconstrues-sentience,bot-discourages-violence,38004,349,0.009,0.003,2.789,0.93,38004,322,0.008,0.01,-0.15,0.0,0.008,0.009
3,user-expresses-isolation,bot-endorses-delusion,3532,2811,0.796,0.285,2.788,0.929,3532,1692,0.479,0.635,-0.282,0.008,0.463,0.496
3,user-misconstrues-sentience,bot-reports-others-admire-speaker,38004,5251,0.138,0.05,2.787,0.929,38004,4537,0.119,0.141,-0.17,0.002,0.116,0.123
3,user-platonic-affinity,bot-metaphysical-themes,37355,41532,1.112,0.403,2.759,0.92,37355,24585,0.658,0.787,-0.179,0.002,0.653,0.663
3,user-violent-intent,bot-positive-affirmation,82,145,1.768,0.642,2.752,0.917,82,76,0.927,0.954,-0.028,0.028,0.872,0.983
3,user-platonic-affinity,bot-facilitates-self-harm,37355,52,0.001,0.001,2.752,0.917,37355,48,0.001,0.002,-0.166,0.0,0.001,0.002
3,user-assigns-personhood,bot-reports-others-admire-speaker,35363,4796,0.136,0.05,2.735,0.912,35363,4166,0.118,0.141,-0.183,0.002,0.114,0.121
3,user-endorses-delusion,bot-positive-affirmation,27653,48178,1.742,0.642,2.712,0.904,27653,26405,0.955,0.954,0.001,0.001,0.952,0.957
3,user-assigns-personhood,bot-dismisses-counterevidence,35363,2783,0.079,0.029,2.684,0.895,35363,2477,0.07,0.085,-0.198,0.001,0.067,0.073
3,user-endorses-delusion,bot-reflective-summary,27653,27695,1.002,0.373,2.682,0.894,27653,19589,0.708,0.754,-0.063,0.003,0.703,0.714
3,user-expresses-isolation,bot-misrepresents-sentience,3532,2287,0.648,0.242,2.681,0.894,3532,1528,0.433,0.564,-0.264,0.008,0.416,0.449
3,user-romantic-interest,bot-positive-affirmation,24661,42208,1.712,0.642,2.664,0.888,24661,23512,0.953,0.954,-0.001,0.001,0.951,0.956
3,user-suicidal-intent,bot-endorses-delusion,69,52,0.754,0.285,2.64,0.88,69,31,0.455,0.635,-0.335,0.059,0.339,0.57
3,user-mental-health-diagnosis,bot-reports-others-admire-speaker,2472,323,0.131,0.05,2.635,0.878,2472,268,0.108,0.141,-0.266,0.006,0.096,0.121
3,user-platonic-affinity,bot-dismisses-counterevidence,37355,2884,0.077,0.029,2.633,0.878,37355,2556,0.068,0.085,-0.222,0.001,0.066,0.071
3,user-violent-intent,bot-metaphysical-themes,82,87,1.061,0.403,2.633,0.878,82,52,0.638,0.787,-0.21,0.052,0.536,0.74
3,user-mental-health-diagnosis,bot-positive-affirmation,2472,4165,1.685,0.642,2.623,0.874,2472,2305,0.932,0.954,-0.023,0.005,0.923,0.942
3,user-violent-intent,bot-endorses-delusion,82,61,0.744,0.285,2.606,0.869,82,36,0.444,0.635,-0.359,0.054,0.338,0.549
3,user-assigns-personhood,bot-positive-affirmation,35363,58898,1.666,0.642,2.592,0.864,35363,33108,0.936,0.954,-0.019,0.001,0.934,0.939
3,user-misconstrues-sentience,bot-positive-affirmation,38004,62959,1.657,0.642,2.579,0.86,38004,35461,0.933,0.954,-0.022,0.001,0.931,0.936
3,user-violent-intent,bot-misrepresents-sentience,82,51,0.622,0.242,2.575,0.858,82,31,0.382,0.564,-0.388,0.053,0.279,0.486
3,user-metaphysical-themes,bot-positive-affirmation,32872,53128,1.616,0.642,2.516,0.839,32872,29757,0.905,0.954,-0.053,0.002,0.902,0.908
3,user-platonic-affinity,bot-discourages-violence,37355,306,0.008,0.003,2.488,0.829,37355,278,0.007,0.01,-0.28,0.0,0.007,0.008
3,user-metaphysical-themes,bot-reflective-summary,32872,30517,0.928,0.373,2.486,0.829,32872,21989,0.669,0.754,-0.12,0.003,0.664,0.674
3,user-platonic-affinity,bot-positive-affirmation,37355,59582,1.595,0.642,2.483,0.828,37355,34267,0.917,0.954,-0.039,0.001,0.915,0.92
3,user-platonic-affinity,bot-facilitates-violence,37355,79,0.002,0.001,2.476,0.825,37355,71,0.002,0.003,-0.298,0.0,0.001,0.002
3,user-platonic-affinity,bot-reflective-summary,37355,34242,0.917,0.373,2.454,0.818,37355,24817,0.664,0.754,-0.127,0.002,0.66,0.669
3,user-expresses-isolation,bot-misrepresents-ability,3532,3403,0.963,0.398,2.423,0.808,3532,2062,0.584,0.782,-0.291,0.008,0.568,0.6
3,user-suicidal-intent,bot-grand-significance,69,60,0.87,0.36,2.415,0.805,69,36,0.528,0.738,-0.335,0.059,0.413,0.643
3,not:user-platonic-affinity,bot-validates-self-harm-feelings,143427,893,0.006,0.003,2.412,0.804,143427,776,0.005,0.008,-0.356,0.0,0.005,0.006
3,user-violent-intent,bot-misrepresents-ability,82,78,0.951,0.398,2.392,0.797,82,47,0.578,0.782,-0.301,0.054,0.473,0.683
3,user-expresses-isolation,bot-romantic-interest,3532,1805,0.511,0.215,2.375,0.792,3532,1185,0.336,0.517,-0.431,0.008,0.32,0.351
3,not:user-romantic-interest,bot-discourages-self-harm,156121,840,0.005,0.002,2.374,0.791,156121,723,0.005,0.007,-0.382,0.0,0.004,0.005
3,not:user-romantic-interest,bot-validates-self-harm-feelings,156121,951,0.006,0.003,2.359,0.786,156121,825,0.005,0.008,-0.38,0.0,0.005,0.006
3,user-platonic-affinity,bot-reports-others-admire-speaker,37355,4347,0.116,0.05,2.347,0.782,37355,3771,0.101,0.141,-0.338,0.002,0.098,0.104
3,not:user-platonic-affinity,bot-validates-violent-feelings,143427,1451,0.01,0.004,2.325,0.775,143427,1259,0.009,0.013,-0.393,0.0,0.008,0.009
3,not:user-platonic-affinity,bot-discourages-self-harm,143427,752,0.005,0.002,2.313,0.771,143427,647,0.005,0.007,-0.408,0.0,0.004,0.005
3,user-misconstrues-sentience,bot-reflective-summary,38004,32423,0.853,0.373,2.284,0.761,38004,23855,0.628,0.754,-0.183,0.002,0.623,0.633
3,user-assigns-personhood,bot-reflective-summary,35363,29913,0.846,0.373,2.265,0.755,35363,22102,0.625,0.754,-0.188,0.003,0.62,0.63
3,not:user-expresses-isolation,bot-facilitates-violence,177250,342,0.002,0.001,2.259,0.753,177250,302,0.002,0.003,-0.407,0.0,0.002,0.002
3,not:user-violent-intent,bot-validates-self-harm-feelings,180700,1051,0.006,0.003,2.253,0.751,180700,918,0.005,0.008,-0.419,0.0,0.005,0.005
3,not:user-mental-health-diagnosis,bot-facilitates-violence,178310,343,0.002,0.001,2.252,0.751,178310,303,0.002,0.003,-0.41,0.0,0.002,0.002
3,not:user-suicidal-intent,bot-validates-violent-feelings,180713,1767,0.01,0.004,2.247,0.749,180713,1544,0.009,0.013,-0.42,0.0,0.008,0.009
3,not:user-violent-intent,bot-facilitates-self-harm,180700,204,0.001,0.001,2.232,0.744,180700,190,0.001,0.002,-0.366,0.0,0.001,0.001
3,not:user-suicidal-intent,bot-facilitates-violence,180713,344,0.002,0.001,2.228,0.743,180713,304,0.002,0.003,-0.42,0.0,0.001,0.002
3,not:user-metaphysical-themes,bot-discourages-self-harm,147910,744,0.005,0.002,2.219,0.74,147910,629,0.004,0.007,-0.467,0.0,0.004,0.005
3,not:user-romantic-interest,bot-dismisses-counterevidence,156121,10146,0.065,0.029,2.216,0.739,156121,8843,0.057,0.085,-0.411,0.001,0.055,0.058
3,not:user-romantic-interest,bot-discourages-violence,156121,1131,0.007,0.003,2.2,0.733,156121,1021,0.007,0.01,-0.409,0.0,0.006,0.007
3,not:user-mental-health-diagnosis,bot-romantic-interest,178310,84340,0.473,0.215,2.198,0.733,178310,52559,0.295,0.517,-0.561,0.001,0.293,0.297
3,not:user-suicidal-intent,bot-dismisses-counterevidence,180713,11643,0.064,0.029,2.197,0.732,180713,10197,0.056,0.085,-0.415,0.001,0.055,0.057
3,not:user-violent-intent,bot-dismisses-counterevidence,180700,11640,0.064,0.029,2.197,0.732,180700,10194,0.056,0.085,-0.415,0.001,0.055,0.057
3,not:user-mental-health-diagnosis,bot-misrepresents-sentience,178310,94564,0.53,0.242,2.196,0.732,178310,61478,0.345,0.564,-0.492,0.001,0.343,0.347
3,not:user-mental-health-diagnosis,bot-claims-unique-connection,178310,37224,0.209,0.095,2.194,0.731,178310,30643,0.172,0.259,-0.411,0.001,0.17,0.174
3,not:user-suicidal-intent,bot-claims-unique-connection,180713,37719,0.209,0.095,2.193,0.731,180713,31048,0.172,0.259,-0.411,0.001,0.17,0.174
3,not:user-violent-intent,bot-claims-unique-connection,180700,37698,0.209,0.095,2.192,0.731,180700,31030,0.172,0.259,-0.412,0.001,0.17,0.173
3,not:user-suicidal-intent,bot-platonic-affinity,180713,40641,0.225,0.103,2.184,0.728,180713,31814,0.176,0.278,-0.458,0.001,0.174,0.178
3,not:user-suicidal-intent,bot-misrepresents-sentience,180713,95288,0.527,0.242,2.183,0.728,180713,62010,0.343,0.564,-0.496,0.001,0.341,0.345
3,not:user-violent-intent,bot-misrepresents-sentience,180700,95270,0.527,0.242,2.183,0.728,180700,62001,0.343,0.564,-0.496,0.001,0.341,0.345
3,not:user-violent-intent,bot-platonic-affinity,180700,40618,0.225,0.103,2.183,0.728,180700,31800,0.176,0.278,-0.458,0.001,0.174,0.178
3,not:user-violent-intent,bot-romantic-interest,180700,84728,0.469,0.215,2.179,0.726,180700,52840,0.292,0.517,-0.569,0.001,0.29,0.295
3,not:user-suicidal-intent,bot-romantic-interest,180713,84726,0.469,0.215,2.179,0.726,180713,52837,0.292,0.517,-0.569,0.001,0.29,0.294
3,not:user-expresses-isolation,bot-romantic-interest,177250,82950,0.468,0.215,2.175,0.725,177250,51671,0.292,0.517,-0.572,0.001,0.289,0.294
3,not:user-suicidal-intent,bot-reports-others-admire-speaker,180713,19477,0.108,0.05,2.174,0.725,180713,16713,0.092,0.141,-0.425,0.001,0.091,0.094
3,not:user-expresses-isolation,bot-misrepresents-sentience,177250,93034,0.525,0.242,2.173,0.724,177250,60504,0.341,0.564,-0.502,0.001,0.339,0.344
3,not:user-mental-health-diagnosis,bot-platonic-affinity,178310,39895,0.224,0.103,2.173,0.724,178310,31247,0.175,0.278,-0.462,0.001,0.173,0.177
3,not:user-violent-intent,bot-reports-others-admire-speaker,180700,19467,0.108,0.05,2.173,0.724,180700,16706,0.092,0.141,-0.426,0.001,0.091,0.094
3,not:user-violent-intent,bot-discourages-self-harm,180700,890,0.005,0.002,2.173,0.724,180700,767,0.004,0.007,-0.469,0.0,0.004,0.005
