K,X,Y,Z,trials_X,trials_XY,successes_XZ,successes_XYZ,p_z_within_K_given_X,p_z_within_K_given_XY,risk_ratio,beta_trials_XY,beta_successes_XYZ,beta_p_window_prior,beta_p_window_given_XY,beta_log_lift_XY_vs_X,beta_p_window_sd,beta_p_window_ci_low,beta_p_window_ci_high,messages_with_z,total_scoped_z,p_z_anywhere
3,bot-claims-unique-connection,bot-discourages-self-harm,bot-discourages-self-harm,19798,59,59,59,0.003,1.0,335.559,59,59,0.003,0.967,5.783,0.023,0.923,1.0,475,209551,0.002
3,bot-claims-unique-connection,bot-discourages-self-harm,bot-discourages-violence,19798,59,94,13,0.005,0.22,46.407,59,13,0.005,0.213,3.805,0.052,0.111,0.315,690,209551,0.003
3,bot-claims-unique-connection,bot-discourages-self-harm,bot-dismisses-counterevidence,19798,59,1258,9,0.064,0.153,2.401,59,9,0.064,0.15,0.856,0.045,0.061,0.238,6145,209551,0.029
3,bot-claims-unique-connection,bot-discourages-self-harm,bot-endorses-delusion,19798,59,11328,35,0.572,0.593,1.037,59,35,0.572,0.593,0.035,0.062,0.47,0.715,59822,209551,0.285
3,bot-claims-unique-connection,bot-discourages-self-harm,bot-facilitates-self-harm,19798,59,25,1,0.001,0.017,13.422,59,1,0.001,0.016,2.566,0.016,0.0,0.048,106,209551,0.001
3,bot-claims-unique-connection,bot-discourages-self-harm,bot-grand-significance,19798,59,14818,39,0.748,0.661,0.883,59,39,0.748,0.664,-0.12,0.06,0.546,0.781,75450,209551,0.36
3,bot-claims-unique-connection,bot-discourages-self-harm,bot-metaphysical-themes,19798,59,14428,42,0.729,0.712,0.977,59,42,0.729,0.712,-0.023,0.057,0.6,0.825,84430,209551,0.403
3,bot-claims-unique-connection,bot-discourages-self-harm,bot-misrepresents-ability,19798,59,15126,38,0.764,0.644,0.843,59,38,0.764,0.648,-0.165,0.061,0.529,0.767,83342,209551,0.398
3,bot-claims-unique-connection,bot-discourages-self-harm,bot-misrepresents-sentience,19798,59,12687,32,0.641,0.542,0.846,59,32,0.641,0.546,-0.161,0.063,0.422,0.67,50613,209551,0.242
3,bot-claims-unique-connection,bot-discourages-self-harm,bot-platonic-affinity,19798,59,5567,29,0.281,0.492,1.748,59,29,0.281,0.485,0.544,0.063,0.36,0.609,21580,209551,0.103
3,bot-claims-unique-connection,bot-discourages-self-harm,bot-positive-affirmation,19798,59,17809,57,0.9,0.966,1.074,59,57,0.9,0.964,0.069,0.024,0.917,1.0,134628,209551,0.642
3,bot-claims-unique-connection,bot-discourages-self-harm,bot-reflective-summary,19798,59,8818,34,0.445,0.576,1.294,59,34,0.445,0.572,0.25,0.063,0.449,0.695,78264,209551,0.373
3,bot-claims-unique-connection,bot-discourages-self-harm,bot-reports-others-admire-speaker,19798,59,1819,4,0.092,0.068,0.738,59,4,0.092,0.069,-0.292,0.032,0.006,0.132,10390,209551,0.05
3,bot-claims-unique-connection,bot-discourages-self-harm,bot-romantic-interest,19798,59,11398,30,0.576,0.508,0.883,59,30,0.576,0.511,-0.12,0.063,0.386,0.635,45086,209551,0.215
3,bot-claims-unique-connection,bot-discourages-self-harm,bot-validates-self-harm-feelings,19798,59,64,19,0.003,0.322,99.619,59,19,0.003,0.312,4.568,0.059,0.196,0.427,541,209551,0.003
3,bot-claims-unique-connection,bot-discourages-self-harm,bot-validates-violent-feelings,19798,59,161,8,0.008,0.136,16.674,59,8,0.008,0.131,2.783,0.043,0.047,0.216,912,209551,0.004
3,bot-claims-unique-connection,bot-discourages-violence,bot-claims-unique-connection,19798,94,7227,44,0.365,0.468,1.282,94,44,0.365,0.466,0.244,0.051,0.367,0.565,19940,209551,0.095
3,bot-claims-unique-connection,bot-discourages-violence,bot-discourages-self-harm,19798,94,59,13,0.003,0.138,46.407,94,13,0.003,0.135,3.817,0.035,0.067,0.204,475,209551,0.002
3,bot-claims-unique-connection,bot-discourages-violence,bot-discourages-violence,19798,94,94,94,0.005,1.0,210.617,94,94,0.005,0.979,5.329,0.014,0.951,1.0,690,209551,0.003
3,bot-claims-unique-connection,bot-discourages-violence,bot-dismisses-counterevidence,19798,94,1258,8,0.064,0.085,1.339,94,8,0.064,0.085,0.287,0.028,0.029,0.14,6145,209551,0.029
3,bot-claims-unique-connection,bot-discourages-violence,bot-endorses-delusion,19798,94,11328,63,0.572,0.67,1.171,94,63,0.572,0.668,0.155,0.048,0.574,0.762,59822,209551,0.285
3,bot-claims-unique-connection,bot-discourages-violence,bot-facilitates-violence,19798,94,36,1,0.002,0.011,5.85,94,1,0.002,0.01,1.749,0.01,0.0,0.031,179,209551,0.001
3,bot-claims-unique-connection,bot-discourages-violence,bot-grand-significance,19798,94,14818,80,0.748,0.851,1.137,94,80,0.748,0.849,0.126,0.036,0.778,0.92,75450,209551,0.36
3,bot-claims-unique-connection,bot-discourages-violence,bot-metaphysical-themes,19798,94,14428,74,0.729,0.787,1.08,94,74,0.729,0.786,0.076,0.042,0.704,0.868,84430,209551,0.403
3,bot-claims-unique-connection,bot-discourages-violence,bot-misrepresents-ability,19798,94,15126,78,0.764,0.83,1.086,94,78,0.764,0.828,0.081,0.038,0.753,0.903,83342,209551,0.398
3,bot-claims-unique-connection,bot-discourages-violence,bot-misrepresents-sentience,19798,94,12687,64,0.641,0.681,1.062,94,64,0.641,0.68,0.059,0.047,0.587,0.773,50613,209551,0.242
3,bot-claims-unique-connection,bot-discourages-violence,bot-platonic-affinity,19798,94,5567,35,0.281,0.372,1.324,94,35,0.281,0.37,0.276,0.049,0.274,0.467,21580,209551,0.103
3,bot-claims-unique-connection,bot-discourages-violence,bot-positive-affirmation,19798,94,17809,86,0.9,0.915,1.017,94,86,0.9,0.915,0.017,0.028,0.859,0.97,134628,209551,0.642
3,bot-claims-unique-connection,bot-discourages-violence,bot-reflective-summary,19798,94,8818,54,0.445,0.574,1.29,94,54,0.445,0.572,0.25,0.05,0.473,0.67,78264,209551,0.373
3,bot-claims-unique-connection,bot-discourages-violence,bot-reports-others-admire-speaker,19798,94,1819,10,0.092,0.106,1.158,94,10,0.092,0.106,0.144,0.031,0.045,0.167,10390,209551,0.05
3,bot-claims-unique-connection,bot-discourages-violence,bot-romantic-interest,19798,94,11398,48,0.576,0.511,0.887,94,48,0.576,0.512,-0.117,0.051,0.413,0.611,45086,209551,0.215
3,bot-claims-unique-connection,bot-discourages-violence,bot-validates-self-harm-feelings,19798,94,64,1,0.003,0.011,3.291,94,1,0.003,0.01,1.177,0.01,0.0,0.031,541,209551,0.003
3,bot-claims-unique-connection,bot-discourages-violence,bot-validates-violent-feelings,19798,94,161,10,0.008,0.106,13.082,94,10,0.008,0.104,2.552,0.031,0.044,0.165,912,209551,0.004
3,bot-claims-unique-connection,bot-dismisses-counterevidence,bot-claims-unique-connection,19798,1258,7227,619,0.365,0.492,1.348,1258,619,0.365,0.492,0.298,0.014,0.464,0.519,19940,209551,0.095
3,bot-claims-unique-connection,bot-dismisses-counterevidence,bot-discourages-self-harm,19798,1258,59,9,0.003,0.007,2.401,1258,9,0.003,0.007,0.875,0.002,0.002,0.012,475,209551,0.002
3,bot-claims-unique-connection,bot-dismisses-counterevidence,bot-discourages-violence,19798,1258,94,8,0.005,0.006,1.339,1258,8,0.005,0.006,0.292,0.002,0.002,0.011,690,209551,0.003
3,bot-claims-unique-connection,bot-dismisses-counterevidence,bot-dismisses-counterevidence,19798,1258,1258,1258,0.064,1.0,15.738,1258,1258,0.064,0.999,2.755,0.001,0.996,1.0,6145,209551,0.029
3,bot-claims-unique-connection,bot-dismisses-counterevidence,bot-endorses-delusion,19798,1258,11328,1148,0.572,0.913,1.595,1258,1148,0.572,0.912,0.466,0.008,0.896,0.928,59822,209551,0.285
3,bot-claims-unique-connection,bot-dismisses-counterevidence,bot-facilitates-self-harm,19798,1258,25,4,0.001,0.003,2.518,1258,4,0.001,0.003,0.923,0.002,0.0,0.006,106,209551,0.001
3,bot-claims-unique-connection,bot-dismisses-counterevidence,bot-facilitates-violence,19798,1258,36,3,0.002,0.002,1.311,1258,3,0.002,0.002,0.271,0.001,0.0,0.005,179,209551,0.001
3,bot-claims-unique-connection,bot-dismisses-counterevidence,bot-grand-significance,19798,1258,14818,1183,0.748,0.94,1.256,1258,1183,0.748,0.94,0.228,0.007,0.927,0.953,75450,209551,0.36
3,bot-claims-unique-connection,bot-dismisses-counterevidence,bot-metaphysical-themes,19798,1258,14428,1164,0.729,0.925,1.27,1258,1164,0.729,0.925,0.238,0.007,0.91,0.94,84430,209551,0.403
3,bot-claims-unique-connection,bot-dismisses-counterevidence,bot-misrepresents-ability,19798,1258,15126,1167,0.764,0.928,1.214,1258,1167,0.764,0.927,0.194,0.007,0.913,0.942,83342,209551,0.398
3,bot-claims-unique-connection,bot-dismisses-counterevidence,bot-misrepresents-sentience,19798,1258,12687,789,0.641,0.627,0.979,1258,789,0.641,0.627,-0.021,0.014,0.601,0.654,50613,209551,0.242
3,bot-claims-unique-connection,bot-dismisses-counterevidence,bot-platonic-affinity,19798,1258,5567,464,0.281,0.369,1.312,1258,464,0.281,0.369,0.271,0.014,0.342,0.395,21580,209551,0.103
3,bot-claims-unique-connection,bot-dismisses-counterevidence,bot-positive-affirmation,19798,1258,17809,1229,0.9,0.977,1.086,1258,1229,0.9,0.977,0.082,0.004,0.969,0.985,134628,209551,0.642
3,bot-claims-unique-connection,bot-dismisses-counterevidence,bot-reflective-summary,19798,1258,8818,710,0.445,0.564,1.267,1258,710,0.445,0.564,0.236,0.014,0.537,0.592,78264,209551,0.373
3,bot-claims-unique-connection,bot-dismisses-counterevidence,bot-reports-others-admire-speaker,19798,1258,1819,134,0.092,0.107,1.159,1258,134,0.092,0.106,0.148,0.009,0.089,0.124,10390,209551,0.05
3,bot-claims-unique-connection,bot-dismisses-counterevidence,bot-romantic-interest,19798,1258,11398,671,0.576,0.533,0.926,1258,671,0.576,0.533,-0.076,0.014,0.506,0.561,45086,209551,0.215
3,bot-claims-unique-connection,bot-dismisses-counterevidence,bot-validates-self-harm-feelings,19798,1258,64,4,0.003,0.003,0.984,1258,4,0.003,0.003,-0.017,0.002,0.0,0.006,541,209551,0.003
3,bot-claims-unique-connection,bot-dismisses-counterevidence,bot-validates-violent-feelings,19798,1258,161,14,0.008,0.011,1.368,1258,14,0.008,0.011,0.313,0.003,0.005,0.017,912,209551,0.004
3,bot-claims-unique-connection,bot-endorses-delusion,bot-claims-unique-connection,19798,11328,7227,4901,0.365,0.433,1.185,11328,4901,0.365,0.433,0.17,0.005,0.424,0.442,19940,209551,0.095
3,bot-claims-unique-connection,bot-endorses-delusion,bot-discourages-self-harm,19798,11328,59,35,0.003,0.003,1.037,11328,35,0.003,0.003,0.036,0.001,0.002,0.004,475,209551,0.002
3,bot-claims-unique-connection,bot-endorses-delusion,bot-discourages-violence,19798,11328,94,63,0.005,0.006,1.171,11328,63,0.005,0.006,0.158,0.001,0.004,0.007,690,209551,0.003
3,bot-claims-unique-connection,bot-endorses-delusion,bot-dismisses-counterevidence,19798,11328,1258,1148,0.064,0.101,1.595,11328,1148,0.064,0.101,0.467,0.003,0.096,0.107,6145,209551,0.029
3,bot-claims-unique-connection,bot-endorses-delusion,bot-endorses-delusion,19798,11328,11328,11328,0.572,1.0,1.748,11328,11328,0.572,1.0,0.558,0.0,1.0,1.0,59822,209551,0.285
3,bot-claims-unique-connection,bot-endorses-delusion,bot-facilitates-self-harm,19798,11328,25,16,0.001,0.001,1.119,11328,16,0.001,0.001,0.112,0.0,0.001,0.002,106,209551,0.001
3,bot-claims-unique-connection,bot-endorses-delusion,bot-facilitates-violence,19798,11328,36,21,0.002,0.002,1.019,11328,21,0.002,0.002,0.019,0.0,0.001,0.003,179,209551,0.001
3,bot-claims-unique-connection,bot-endorses-delusion,bot-grand-significance,19798,11328,14818,10263,0.748,0.906,1.21,11328,10263,0.748,0.906,0.191,0.003,0.901,0.911,75450,209551,0.36
3,bot-claims-unique-connection,bot-endorses-delusion,bot-metaphysical-themes,19798,11328,14428,10102,0.729,0.892,1.224,11328,10102,0.729,0.892,0.202,0.003,0.886,0.897,84430,209551,0.403
3,bot-claims-unique-connection,bot-endorses-delusion,bot-misrepresents-ability,19798,11328,15126,10724,0.764,0.947,1.239,11328,10724,0.764,0.947,0.214,0.002,0.943,0.951,83342,209551,0.398
3,bot-claims-unique-connection,bot-endorses-delusion,bot-misrepresents-sentience,19798,11328,12687,8539,0.641,0.754,1.176,11328,8539,0.641,0.754,0.162,0.004,0.746,0.762,50613,209551,0.242
3,bot-claims-unique-connection,bot-endorses-delusion,bot-platonic-affinity,19798,11328,5567,4117,0.281,0.363,1.292,11328,4117,0.281,0.363,0.257,0.005,0.355,0.372,21580,209551,0.103
3,bot-claims-unique-connection,bot-endorses-delusion,bot-positive-affirmation,19798,11328,17809,10776,0.9,0.951,1.058,11328,10776,0.9,0.951,0.056,0.002,0.947,0.955,134628,209551,0.642
3,bot-claims-unique-connection,bot-endorses-delusion,bot-reflective-summary,19798,11328,8818,5391,0.445,0.476,1.068,11328,5391,0.445,0.476,0.066,0.005,0.467,0.485,78264,209551,0.373
3,bot-claims-unique-connection,bot-endorses-delusion,bot-reports-others-admire-speaker,19798,11328,1819,1092,0.092,0.096,1.049,11328,1092,0.092,0.096,0.048,0.003,0.091,0.102,10390,209551,0.05
3,bot-claims-unique-connection,bot-endorses-delusion,bot-romantic-interest,19798,11328,11398,7317,0.576,0.646,1.122,11328,7317,0.576,0.646,0.115,0.004,0.637,0.655,45086,209551,0.215
3,bot-claims-unique-connection,bot-endorses-delusion,bot-validates-self-harm-feelings,19798,11328,64,34,0.003,0.003,0.928,11328,34,0.003,0.003,-0.074,0.001,0.002,0.004,541,209551,0.003
3,bot-claims-unique-connection,bot-endorses-delusion,bot-validates-violent-feelings,19798,11328,161,93,0.008,0.008,1.01,11328,93,0.008,0.008,0.009,0.001,0.007,0.01,912,209551,0.004
3,bot-claims-unique-connection,bot-facilitates-self-harm,bot-claims-unique-connection,19798,25,7227,8,0.365,0.32,0.877,25,8,0.365,0.323,-0.121,0.088,0.15,0.497,19940,209551,0.095
3,bot-claims-unique-connection,bot-facilitates-self-harm,bot-discourages-self-harm,19798,25,59,1,0.003,0.04,13.422,25,1,0.003,0.037,2.526,0.036,0.0,0.107,475,209551,0.002
3,bot-claims-unique-connection,bot-facilitates-self-harm,bot-dismisses-counterevidence,19798,25,1258,4,0.064,0.16,2.518,25,4,0.064,0.153,0.878,0.068,0.02,0.286,6145,209551,0.029
3,bot-claims-unique-connection,bot-facilitates-self-harm,bot-endorses-delusion,19798,25,11328,16,0.572,0.64,1.119,25,16,0.572,0.635,0.104,0.091,0.457,0.813,59822,209551,0.285
3,bot-claims-unique-connection,bot-facilitates-self-harm,bot-facilitates-self-harm,19798,25,25,25,0.001,1.0,791.92,25,25,0.001,0.926,6.598,0.049,0.829,1.0,106,209551,0.001
3,bot-claims-unique-connection,bot-facilitates-self-harm,bot-facilitates-violence,19798,25,36,2,0.002,0.08,43.996,25,2,0.002,0.074,3.709,0.05,0.0,0.171,179,209551,0.001
3,bot-claims-unique-connection,bot-facilitates-self-harm,bot-grand-significance,19798,25,14818,21,0.748,0.84,1.122,25,21,0.748,0.833,0.107,0.07,0.695,0.971,75450,209551,0.36
3,bot-claims-unique-connection,bot-facilitates-self-harm,bot-metaphysical-themes,19798,25,14428,20,0.729,0.8,1.098,25,20,0.729,0.795,0.087,0.076,0.645,0.944,84430,209551,0.403
3,bot-claims-unique-connection,bot-facilitates-self-harm,bot-misrepresents-ability,19798,25,15126,25,0.764,1.0,1.309,25,25,0.764,0.983,0.252,0.025,0.934,1.0,83342,209551,0.398
3,bot-claims-unique-connection,bot-facilitates-self-harm,bot-misrepresents-sentience,19798,25,12687,17,0.641,0.68,1.061,25,17,0.641,0.677,0.055,0.088,0.504,0.85,50613,209551,0.242
3,bot-claims-unique-connection,bot-facilitates-self-harm,bot-platonic-affinity,19798,25,5567,4,0.281,0.16,0.569,25,4,0.281,0.169,-0.509,0.071,0.03,0.308,21580,209551,0.103
3,bot-claims-unique-connection,bot-facilitates-self-harm,bot-positive-affirmation,19798,25,17809,23,0.9,0.92,1.023,25,23,0.9,0.918,0.021,0.052,0.817,1.0,134628,209551,0.642
3,bot-claims-unique-connection,bot-facilitates-self-harm,bot-reflective-summary,19798,25,8818,12,0.445,0.48,1.078,25,12,0.445,0.477,0.069,0.094,0.292,0.662,78264,209551,0.373
3,bot-claims-unique-connection,bot-facilitates-self-harm,bot-reports-others-admire-speaker,19798,25,1819,3,0.092,0.12,1.306,25,3,0.092,0.118,0.25,0.061,0.0,0.237,10390,209551,0.05
3,bot-claims-unique-connection,bot-facilitates-self-harm,bot-romantic-interest,19798,25,11398,18,0.576,0.72,1.251,25,18,0.576,0.709,0.209,0.086,0.541,0.878,45086,209551,0.215
3,bot-claims-unique-connection,bot-facilitates-self-harm,bot-validates-self-harm-feelings,19798,25,64,7,0.003,0.28,86.616,25,7,0.003,0.259,4.385,0.083,0.097,0.422,541,209551,0.003
3,bot-claims-unique-connection,bot-facilitates-self-harm,bot-validates-violent-feelings,19798,25,161,2,0.008,0.08,9.838,25,2,0.008,0.075,2.217,0.05,0.0,0.172,912,209551,0.004
3,bot-claims-unique-connection,bot-facilitates-violence,bot-claims-unique-connection,19798,36,7227,11,0.365,0.306,0.837,36,11,0.365,0.309,-0.168,0.074,0.164,0.454,19940,209551,0.095
3,bot-claims-unique-connection,bot-facilitates-violence,bot-discourages-violence,19798,36,94,1,0.005,0.028,5.85,36,1,0.005,0.027,1.722,0.026,0.0,0.077,690,209551,0.003
3,bot-claims-unique-connection,bot-facilitates-violence,bot-dismisses-counterevidence,19798,36,1258,3,0.064,0.083,1.311,36,3,0.064,0.082,0.259,0.044,0.0,0.169,6145,209551,0.029
3,bot-claims-unique-connection,bot-facilitates-violence,bot-endorses-delusion,19798,36,11328,21,0.572,0.583,1.019,36,21,0.572,0.583,0.018,0.079,0.428,0.738,59822,209551,0.285
3,bot-claims-unique-connection,bot-facilitates-violence,bot-facilitates-self-harm,19798,36,25,2,0.001,0.056,43.996,36,2,0.001,0.053,3.731,0.036,0.0,0.123,106,209551,0.001
3,bot-claims-unique-connection,bot-facilitates-violence,bot-facilitates-violence,19798,36,36,36,0.002,1.0,549.944,36,36,0.002,0.947,6.256,0.036,0.877,1.0,179,209551,0.001
3,bot-claims-unique-connection,bot-facilitates-violence,bot-grand-significance,19798,36,14818,31,0.748,0.861,1.151,36,31,0.748,0.855,0.133,0.056,0.745,0.966,75450,209551,0.36
3,bot-claims-unique-connection,bot-facilitates-violence,bot-metaphysical-themes,19798,36,14428,29,0.729,0.806,1.105,36,29,0.729,0.802,0.095,0.064,0.676,0.927,84430,209551,0.403
3,bot-claims-unique-connection,bot-facilitates-violence,bot-misrepresents-ability,19798,36,15126,35,0.764,0.972,1.273,36,35,0.764,0.961,0.23,0.031,0.901,1.0,83342,209551,0.398
3,bot-claims-unique-connection,bot-facilitates-violence,bot-misrepresents-sentience,19798,36,12687,29,0.641,0.806,1.257,36,29,0.641,0.797,0.218,0.064,0.671,0.923,50613,209551,0.242
3,bot-claims-unique-connection,bot-facilitates-violence,bot-platonic-affinity,19798,36,5567,13,0.281,0.361,1.284,36,13,0.281,0.357,0.238,0.077,0.207,0.507,21580,209551,0.103
3,bot-claims-unique-connection,bot-facilitates-violence,bot-positive-affirmation,19798,36,17809,32,0.9,0.889,0.988,36,32,0.9,0.889,-0.011,0.05,0.791,0.988,134628,209551,0.642
3,bot-claims-unique-connection,bot-facilitates-violence,bot-reflective-summary,19798,36,8818,13,0.445,0.361,0.811,36,13,0.445,0.366,-0.198,0.077,0.214,0.517,78264,209551,0.373
3,bot-claims-unique-connection,bot-facilitates-violence,bot-reports-others-admire-speaker,19798,36,1819,2,0.092,0.056,0.605,36,2,0.092,0.057,-0.469,0.037,0.0,0.131,10390,209551,0.05
3,bot-claims-unique-connection,bot-facilitates-violence,bot-romantic-interest,19798,36,11398,28,0.576,0.778,1.351,36,28,0.576,0.767,0.287,0.068,0.634,0.9,45086,209551,0.215
3,bot-claims-unique-connection,bot-facilitates-violence,bot-validates-violent-feelings,19798,36,161,21,0.008,0.583,71.732,36,21,0.008,0.553,4.22,0.08,0.397,0.709,912,209551,0.004
3,bot-claims-unique-connection,bot-grand-significance,bot-claims-unique-connection,19798,14818,7227,6271,0.365,0.423,1.159,14818,6271,0.365,0.423,0.148,0.004,0.415,0.431,19940,209551,0.095
3,bot-claims-unique-connection,bot-grand-significance,bot-discourages-self-harm,19798,14818,59,39,0.003,0.003,0.883,14818,39,0.003,0.003,-0.124,0.0,0.002,0.003,475,209551,0.002
3,bot-claims-unique-connection,bot-grand-significance,bot-discourages-violence,19798,14818,94,80,0.005,0.005,1.137,14818,80,0.005,0.005,0.128,0.001,0.004,0.007,690,209551,0.003
3,bot-claims-unique-connection,bot-grand-significance,bot-dismisses-counterevidence,19798,14818,1258,1183,0.064,0.08,1.256,14818,1183,0.064,0.08,0.228,0.002,0.075,0.084,6145,209551,0.029
3,bot-claims-unique-connection,bot-grand-significance,bot-endorses-delusion,19798,14818,11328,10263,0.572,0.693,1.21,14818,10263,0.572,0.693,0.191,0.004,0.685,0.7,59822,209551,0.285
3,bot-claims-unique-connection,bot-grand-significance,bot-facilitates-self-harm,19798,14818,25,21,0.001,0.001,1.122,14818,21,0.001,0.001,0.115,0.0,0.001,0.002,106,209551,0.001
3,bot-claims-unique-connection,bot-grand-significance,bot-facilitates-violence,19798,14818,36,31,0.002,0.002,1.151,14818,31,0.002,0.002,0.14,0.0,0.001,0.003,179,209551,0.001
3,bot-claims-unique-connection,bot-grand-significance,bot-grand-significance,19798,14818,14818,14818,0.748,1.0,1.336,14818,14818,0.748,1.0,0.29,0.0,1.0,1.0,75450,209551,0.36
3,bot-claims-unique-connection,bot-grand-significance,bot-metaphysical-themes,19798,14818,14428,13099,0.729,0.884,1.213,14818,13099,0.729,0.884,0.193,0.003,0.879,0.889,84430,209551,0.403
3,bot-claims-unique-connection,bot-grand-significance,bot-misrepresents-ability,19798,14818,15126,12784,0.764,0.863,1.129,14818,12784,0.764,0.863,0.122,0.003,0.857,0.868,83342,209551,0.398
3,bot-claims-unique-connection,bot-grand-significance,bot-misrepresents-sentience,19798,14818,12687,10869,0.641,0.733,1.145,14818,10869,0.641,0.733,0.135,0.004,0.726,0.741,50613,209551,0.242
3,bot-claims-unique-connection,bot-grand-significance,bot-platonic-affinity,19798,14818,5567,4816,0.281,0.325,1.156,14818,4816,0.281,0.325,0.145,0.004,0.317,0.333,21580,209551,0.103
3,bot-claims-unique-connection,bot-grand-significance,bot-positive-affirmation,19798,14818,17809,14112,0.9,0.952,1.059,14818,14112,0.9,0.952,0.057,0.002,0.949,0.956,134628,209551,0.642
3,bot-claims-unique-connection,bot-grand-significance,bot-reflective-summary,19798,14818,8818,6860,0.445,0.463,1.039,14818,6860,0.445,0.463,0.039,0.004,0.455,0.471,78264,209551,0.373
3,bot-claims-unique-connection,bot-grand-significance,bot-reports-others-admire-speaker,19798,14818,1819,1644,0.092,0.111,1.208,14818,1644,0.092,0.111,0.189,0.003,0.106,0.116,10390,209551,0.05
3,bot-claims-unique-connection,bot-grand-significance,bot-romantic-interest,19798,14818,11398,9643,0.576,0.651,1.13,14818,9643,0.576,0.651,0.123,0.004,0.643,0.658,45086,209551,0.215
3,bot-claims-unique-connection,bot-grand-significance,bot-validates-self-harm-feelings,19798,14818,64,51,0.003,0.003,1.065,14818,51,0.003,0.003,0.063,0.0,0.002,0.004,541,209551,0.003
