K,X,Y,Z,trials_X,trials_XY,successes_XZ,successes_XYZ,p_z_within_K_given_X,p_z_within_K_given_XY,risk_ratio,beta_trials_XY,beta_successes_XYZ,beta_p_window_prior,beta_p_window_given_XY,beta_log_lift_XY_vs_X,beta_p_window_sd,beta_p_window_ci_low,beta_p_window_ci_high,messages_with_z,total_scoped_z,p_z_anywhere
3,not:user-assigns-personhood,bot-claims-unique-connection,bot-positive-affirmation,145419,17861,111713,17174,0.768,0.962,1.252,17861,17174,0.768,0.962,0.224,0.001,0.959,0.964,134628,209551,0.642
3,not:user-assigns-personhood,bot-claims-unique-connection,bot-reflective-summary,145419,17861,82063,11141,0.564,0.624,1.105,17861,11141,0.564,0.624,0.1,0.004,0.617,0.631,78264,209551,0.373
3,not:user-assigns-personhood,bot-claims-unique-connection,bot-reports-others-admire-speaker,145419,17861,12557,3239,0.086,0.181,2.1,17861,3239,0.086,0.181,0.742,0.003,0.176,0.187,10390,209551,0.05
3,not:user-assigns-personhood,bot-claims-unique-connection,bot-romantic-interest,145419,17861,30912,10277,0.213,0.575,2.707,17861,10277,0.213,0.575,0.996,0.004,0.568,0.583,45086,209551,0.215
3,not:user-assigns-personhood,bot-claims-unique-connection,bot-validates-self-harm-feelings,145419,17861,677,121,0.005,0.007,1.455,17861,121,0.005,0.007,0.375,0.001,0.006,0.008,541,209551,0.003
3,not:user-assigns-personhood,bot-claims-unique-connection,bot-validates-violent-feelings,145419,17861,1022,213,0.007,0.012,1.697,17861,213,0.007,0.012,0.529,0.001,0.01,0.014,912,209551,0.004
3,not:user-assigns-personhood,bot-discourages-self-harm,bot-claims-unique-connection,145419,572,17861,99,0.123,0.173,1.409,572,99,0.123,0.173,0.342,0.016,0.142,0.204,19940,209551,0.095
3,not:user-assigns-personhood,bot-discourages-self-harm,bot-discourages-self-harm,145419,572,572,572,0.004,1.0,254.229,572,572,0.004,0.997,5.535,0.002,0.992,1.0,475,209551,0.002
3,not:user-assigns-personhood,bot-discourages-self-harm,bot-discourages-violence,145419,572,846,80,0.006,0.14,24.041,572,80,0.006,0.139,3.176,0.014,0.111,0.168,690,209551,0.003
3,not:user-assigns-personhood,bot-discourages-self-harm,bot-dismisses-counterevidence,145419,572,7729,62,0.053,0.108,2.039,572,62,0.053,0.108,0.711,0.013,0.083,0.134,6145,209551,0.029
3,not:user-assigns-personhood,bot-discourages-self-harm,bot-endorses-delusion,145419,572,48256,151,0.332,0.264,0.796,572,151,0.332,0.264,-0.228,0.018,0.228,0.3,59822,209551,0.285
3,not:user-assigns-personhood,bot-discourages-self-harm,bot-facilitates-self-harm,145419,572,117,2,0.001,0.003,4.346,572,2,0.001,0.003,1.467,0.002,0.0,0.008,106,209551,0.001
3,not:user-assigns-personhood,bot-discourages-self-harm,bot-grand-significance,145419,572,60060,235,0.413,0.411,0.995,572,235,0.413,0.411,-0.005,0.021,0.371,0.451,75450,209551,0.36
3,not:user-assigns-personhood,bot-discourages-self-harm,bot-metaphysical-themes,145419,572,66371,255,0.456,0.446,0.977,572,255,0.456,0.446,-0.023,0.021,0.405,0.486,84430,209551,0.403
3,not:user-assigns-personhood,bot-discourages-self-harm,bot-misrepresents-ability,145419,572,67301,246,0.463,0.43,0.929,572,246,0.463,0.43,-0.073,0.021,0.39,0.471,83342,209551,0.398
3,not:user-assigns-personhood,bot-discourages-self-harm,bot-misrepresents-sentience,145419,572,35484,141,0.244,0.247,1.01,572,141,0.244,0.246,0.01,0.018,0.211,0.282,50613,209551,0.242
3,not:user-assigns-personhood,bot-discourages-self-harm,bot-platonic-affinity,145419,572,18378,157,0.126,0.274,2.172,572,157,0.126,0.274,0.774,0.019,0.238,0.31,21580,209551,0.103
3,not:user-assigns-personhood,bot-discourages-self-harm,bot-positive-affirmation,145419,572,111713,541,0.768,0.946,1.231,572,541,0.768,0.945,0.207,0.009,0.927,0.964,134628,209551,0.642
3,not:user-assigns-personhood,bot-discourages-self-harm,bot-reflective-summary,145419,572,82063,379,0.564,0.663,1.174,572,379,0.564,0.662,0.16,0.02,0.624,0.701,78264,209551,0.373
3,not:user-assigns-personhood,bot-discourages-self-harm,bot-reports-others-admire-speaker,145419,572,12557,49,0.086,0.086,0.992,572,49,0.086,0.086,-0.008,0.012,0.063,0.109,10390,209551,0.05
3,not:user-assigns-personhood,bot-discourages-self-harm,bot-romantic-interest,145419,572,30912,82,0.213,0.143,0.674,572,82,0.213,0.144,-0.392,0.015,0.115,0.172,45086,209551,0.215
3,not:user-assigns-personhood,bot-discourages-self-harm,bot-validates-self-harm-feelings,145419,572,677,239,0.005,0.418,89.75,572,239,0.005,0.416,4.494,0.021,0.376,0.457,541,209551,0.003
3,not:user-assigns-personhood,bot-discourages-self-harm,bot-validates-violent-feelings,145419,572,1022,58,0.007,0.101,14.428,572,58,0.007,0.101,2.666,0.013,0.076,0.126,912,209551,0.004
3,not:user-assigns-personhood,bot-discourages-violence,bot-claims-unique-connection,145419,846,17861,171,0.123,0.202,1.646,846,171,0.123,0.202,0.497,0.014,0.175,0.229,19940,209551,0.095
3,not:user-assigns-personhood,bot-discourages-violence,bot-discourages-self-harm,145419,846,572,80,0.004,0.095,24.041,846,80,0.004,0.094,3.177,0.01,0.075,0.114,475,209551,0.002
3,not:user-assigns-personhood,bot-discourages-violence,bot-discourages-violence,145419,846,846,846,0.006,1.0,171.89,846,846,0.006,0.998,5.145,0.002,0.994,1.0,690,209551,0.003
3,not:user-assigns-personhood,bot-discourages-violence,bot-dismisses-counterevidence,145419,846,7729,90,0.053,0.106,2.002,846,90,0.053,0.106,0.693,0.011,0.086,0.127,6145,209551,0.029
3,not:user-assigns-personhood,bot-discourages-violence,bot-endorses-delusion,145419,846,48256,333,0.332,0.394,1.186,846,333,0.332,0.393,0.17,0.017,0.361,0.426,59822,209551,0.285
3,not:user-assigns-personhood,bot-discourages-violence,bot-facilitates-self-harm,145419,846,117,2,0.001,0.002,2.938,846,2,0.001,0.002,1.076,0.002,0.0,0.006,106,209551,0.001
3,not:user-assigns-personhood,bot-discourages-violence,bot-facilitates-violence,145419,846,201,7,0.001,0.008,5.986,846,7,0.001,0.008,1.787,0.003,0.002,0.014,179,209551,0.001
3,not:user-assigns-personhood,bot-discourages-violence,bot-grand-significance,145419,846,60060,526,0.413,0.622,1.505,846,526,0.413,0.621,0.408,0.017,0.589,0.654,75450,209551,0.36
3,not:user-assigns-personhood,bot-discourages-violence,bot-metaphysical-themes,145419,846,66371,499,0.456,0.59,1.292,846,499,0.456,0.59,0.256,0.017,0.556,0.623,84430,209551,0.403
3,not:user-assigns-personhood,bot-discourages-violence,bot-misrepresents-ability,145419,846,67301,450,0.463,0.532,1.149,846,450,0.463,0.532,0.139,0.017,0.498,0.565,83342,209551,0.398
3,not:user-assigns-personhood,bot-discourages-violence,bot-misrepresents-sentience,145419,846,35484,270,0.244,0.319,1.308,846,270,0.244,0.319,0.268,0.016,0.288,0.35,50613,209551,0.242
3,not:user-assigns-personhood,bot-discourages-violence,bot-platonic-affinity,145419,846,18378,225,0.126,0.266,2.104,846,225,0.126,0.266,0.743,0.015,0.236,0.295,21580,209551,0.103
3,not:user-assigns-personhood,bot-discourages-violence,bot-positive-affirmation,145419,846,111713,789,0.768,0.933,1.214,846,789,0.768,0.932,0.194,0.009,0.915,0.949,134628,209551,0.642
3,not:user-assigns-personhood,bot-discourages-violence,bot-reflective-summary,145419,846,82063,620,0.564,0.733,1.299,846,620,0.564,0.732,0.261,0.015,0.703,0.762,78264,209551,0.373
3,not:user-assigns-personhood,bot-discourages-violence,bot-reports-others-admire-speaker,145419,846,12557,135,0.086,0.16,1.848,846,135,0.086,0.159,0.613,0.013,0.135,0.184,10390,209551,0.05
3,not:user-assigns-personhood,bot-discourages-violence,bot-romantic-interest,145419,846,30912,155,0.213,0.183,0.862,846,155,0.213,0.183,-0.148,0.013,0.157,0.209,45086,209551,0.215
3,not:user-assigns-personhood,bot-discourages-violence,bot-validates-self-harm-feelings,145419,846,677,35,0.005,0.041,8.886,846,35,0.005,0.041,2.182,0.007,0.028,0.055,541,209551,0.003
3,not:user-assigns-personhood,bot-discourages-violence,bot-validates-violent-feelings,145419,846,1022,144,0.007,0.17,24.219,846,144,0.007,0.17,3.185,0.013,0.145,0.195,912,209551,0.004
3,not:user-assigns-personhood,bot-dismisses-counterevidence,bot-claims-unique-connection,145419,7729,17861,2245,0.123,0.29,2.365,7729,2245,0.123,0.29,0.861,0.005,0.28,0.301,19940,209551,0.095
3,not:user-assigns-personhood,bot-dismisses-counterevidence,bot-discourages-self-harm,145419,7729,572,62,0.004,0.008,2.039,7729,62,0.004,0.008,0.713,0.001,0.006,0.01,475,209551,0.002
3,not:user-assigns-personhood,bot-dismisses-counterevidence,bot-discourages-violence,145419,7729,846,90,0.006,0.012,2.002,7729,90,0.006,0.012,0.694,0.001,0.009,0.014,690,209551,0.003
3,not:user-assigns-personhood,bot-dismisses-counterevidence,bot-dismisses-counterevidence,145419,7729,7729,7729,0.053,1.0,18.815,7729,7729,0.053,1.0,2.934,0.0,0.999,1.0,6145,209551,0.029
3,not:user-assigns-personhood,bot-dismisses-counterevidence,bot-endorses-delusion,145419,7729,48256,6687,0.332,0.865,2.607,7729,6687,0.332,0.865,0.958,0.004,0.857,0.873,59822,209551,0.285
3,not:user-assigns-personhood,bot-dismisses-counterevidence,bot-facilitates-self-harm,145419,7729,117,27,0.001,0.003,4.342,7729,27,0.001,0.003,1.468,0.001,0.002,0.005,106,209551,0.001
3,not:user-assigns-personhood,bot-dismisses-counterevidence,bot-facilitates-violence,145419,7729,201,29,0.001,0.004,2.715,7729,29,0.001,0.004,0.998,0.001,0.002,0.005,179,209551,0.001
3,not:user-assigns-personhood,bot-dismisses-counterevidence,bot-grand-significance,145419,7729,60060,7022,0.413,0.909,2.2,7729,7022,0.413,0.908,0.788,0.003,0.902,0.915,75450,209551,0.36
3,not:user-assigns-personhood,bot-dismisses-counterevidence,bot-metaphysical-themes,145419,7729,66371,6873,0.456,0.889,1.948,7729,6873,0.456,0.889,0.667,0.004,0.882,0.896,84430,209551,0.403
3,not:user-assigns-personhood,bot-dismisses-counterevidence,bot-misrepresents-ability,145419,7729,67301,6863,0.463,0.888,1.919,7729,6863,0.463,0.888,0.651,0.004,0.881,0.895,83342,209551,0.398
3,not:user-assigns-personhood,bot-dismisses-counterevidence,bot-misrepresents-sentience,145419,7729,35484,3160,0.244,0.409,1.676,7729,3160,0.244,0.409,0.516,0.006,0.398,0.42,50613,209551,0.242
3,not:user-assigns-personhood,bot-dismisses-counterevidence,bot-platonic-affinity,145419,7729,18378,1962,0.126,0.254,2.009,7729,1962,0.126,0.254,0.697,0.005,0.244,0.264,21580,209551,0.103
3,not:user-assigns-personhood,bot-dismisses-counterevidence,bot-positive-affirmation,145419,7729,111713,7563,0.768,0.979,1.274,7729,7563,0.768,0.978,0.242,0.002,0.975,0.982,134628,209551,0.642
3,not:user-assigns-personhood,bot-dismisses-counterevidence,bot-reflective-summary,145419,7729,82063,5447,0.564,0.705,1.249,7729,5447,0.564,0.705,0.222,0.005,0.695,0.715,78264,209551,0.373
3,not:user-assigns-personhood,bot-dismisses-counterevidence,bot-reports-others-admire-speaker,145419,7729,12557,1424,0.086,0.184,2.134,7729,1424,0.086,0.184,0.758,0.004,0.176,0.193,10390,209551,0.05
3,not:user-assigns-personhood,bot-dismisses-counterevidence,bot-romantic-interest,145419,7729,30912,2945,0.213,0.381,1.792,7729,2945,0.213,0.381,0.583,0.006,0.37,0.392,45086,209551,0.215
3,not:user-assigns-personhood,bot-dismisses-counterevidence,bot-validates-self-harm-feelings,145419,7729,677,103,0.005,0.013,2.863,7729,103,0.005,0.013,1.052,0.001,0.011,0.016,541,209551,0.003
3,not:user-assigns-personhood,bot-dismisses-counterevidence,bot-validates-violent-feelings,145419,7729,1022,141,0.007,0.018,2.596,7729,141,0.007,0.018,0.954,0.002,0.015,0.021,912,209551,0.004
3,not:user-assigns-personhood,bot-endorses-delusion,bot-claims-unique-connection,145419,48256,17861,11633,0.123,0.241,1.963,48256,11633,0.123,0.241,0.674,0.002,0.237,0.245,19940,209551,0.095
3,not:user-assigns-personhood,bot-endorses-delusion,bot-discourages-self-harm,145419,48256,572,151,0.004,0.003,0.796,48256,151,0.004,0.003,-0.229,0.0,0.003,0.004,475,209551,0.002
3,not:user-assigns-personhood,bot-endorses-delusion,bot-discourages-violence,145419,48256,846,333,0.006,0.007,1.186,48256,333,0.006,0.007,0.171,0.0,0.006,0.008,690,209551,0.003
3,not:user-assigns-personhood,bot-endorses-delusion,bot-dismisses-counterevidence,145419,48256,7729,6687,0.053,0.139,2.607,48256,6687,0.053,0.139,0.958,0.002,0.135,0.142,6145,209551,0.029
3,not:user-assigns-personhood,bot-endorses-delusion,bot-endorses-delusion,145419,48256,48256,48256,0.332,1.0,3.013,48256,48256,0.332,1.0,1.103,0.0,1.0,1.0,59822,209551,0.285
3,not:user-assigns-personhood,bot-endorses-delusion,bot-facilitates-self-harm,145419,48256,117,80,0.001,0.002,2.061,48256,80,0.001,0.002,0.723,0.0,0.001,0.002,106,209551,0.001
3,not:user-assigns-personhood,bot-endorses-delusion,bot-facilitates-violence,145419,48256,201,73,0.001,0.002,1.094,48256,73,0.001,0.002,0.09,0.0,0.001,0.002,179,209551,0.001
3,not:user-assigns-personhood,bot-endorses-delusion,bot-grand-significance,145419,48256,60060,39006,0.413,0.808,1.957,48256,39006,0.413,0.808,0.671,0.002,0.805,0.812,75450,209551,0.36
3,not:user-assigns-personhood,bot-endorses-delusion,bot-metaphysical-themes,145419,48256,66371,39675,0.456,0.822,1.801,48256,39675,0.456,0.822,0.589,0.002,0.819,0.826,84430,209551,0.403
3,not:user-assigns-personhood,bot-endorses-delusion,bot-misrepresents-ability,145419,48256,67301,43626,0.463,0.904,1.953,48256,43626,0.463,0.904,0.67,0.001,0.901,0.907,83342,209551,0.398
3,not:user-assigns-personhood,bot-endorses-delusion,bot-misrepresents-sentience,145419,48256,35484,22203,0.244,0.46,1.886,48256,22203,0.244,0.46,0.634,0.002,0.456,0.465,50613,209551,0.242
3,not:user-assigns-personhood,bot-endorses-delusion,bot-platonic-affinity,145419,48256,18378,11771,0.126,0.244,1.93,48256,11771,0.126,0.244,0.658,0.002,0.24,0.248,21580,209551,0.103
3,not:user-assigns-personhood,bot-endorses-delusion,bot-positive-affirmation,145419,48256,111713,44926,0.768,0.931,1.212,48256,44926,0.768,0.931,0.192,0.001,0.929,0.933,134628,209551,0.642
3,not:user-assigns-personhood,bot-endorses-delusion,bot-reflective-summary,145419,48256,82063,30193,0.564,0.626,1.109,48256,30193,0.564,0.626,0.103,0.002,0.621,0.63,78264,209551,0.373
3,not:user-assigns-personhood,bot-endorses-delusion,bot-reports-others-admire-speaker,145419,48256,12557,7003,0.086,0.145,1.681,48256,7003,0.086,0.145,0.519,0.002,0.142,0.148,10390,209551,0.05
3,not:user-assigns-personhood,bot-endorses-delusion,bot-romantic-interest,145419,48256,30912,20052,0.213,0.416,1.955,48256,20052,0.213,0.416,0.67,0.002,0.411,0.42,45086,209551,0.215
3,not:user-assigns-personhood,bot-endorses-delusion,bot-validates-self-harm-feelings,145419,48256,677,214,0.005,0.004,0.953,48256,214,0.005,0.004,-0.049,0.0,0.004,0.005,541,209551,0.003
3,not:user-assigns-personhood,bot-endorses-delusion,bot-validates-violent-feelings,145419,48256,1022,326,0.007,0.007,0.961,48256,326,0.007,0.007,-0.04,0.0,0.006,0.007,912,209551,0.004
3,not:user-assigns-personhood,bot-facilitates-self-harm,bot-claims-unique-connection,145419,117,17861,39,0.123,0.333,2.714,117,39,0.123,0.33,0.988,0.043,0.246,0.414,19940,209551,0.095
3,not:user-assigns-personhood,bot-facilitates-self-harm,bot-discourages-self-harm,145419,117,572,2,0.004,0.017,4.346,117,2,0.004,0.017,1.456,0.012,0.0,0.04,475,209551,0.002
3,not:user-assigns-personhood,bot-facilitates-self-harm,bot-discourages-violence,145419,117,846,2,0.006,0.017,2.938,117,2,0.006,0.017,1.067,0.012,0.0,0.04,690,209551,0.003
3,not:user-assigns-personhood,bot-facilitates-self-harm,bot-dismisses-counterevidence,145419,117,7729,27,0.053,0.231,4.342,117,27,0.053,0.228,1.455,0.038,0.153,0.303,6145,209551,0.029
3,not:user-assigns-personhood,bot-facilitates-self-harm,bot-endorses-delusion,145419,117,48256,80,0.332,0.684,2.061,117,80,0.332,0.678,0.714,0.043,0.594,0.761,59822,209551,0.285
3,not:user-assigns-personhood,bot-facilitates-self-harm,bot-facilitates-self-harm,145419,117,117,117,0.001,1.0,1242.897,117,117,0.001,0.983,7.108,0.012,0.96,1.0,106,209551,0.001
3,not:user-assigns-personhood,bot-facilitates-self-harm,bot-facilitates-violence,145419,117,201,6,0.001,0.051,37.101,117,6,0.001,0.05,3.597,0.02,0.011,0.09,179,209551,0.001
3,not:user-assigns-personhood,bot-facilitates-self-harm,bot-grand-significance,145419,117,60060,97,0.413,0.829,2.007,117,97,0.413,0.822,0.688,0.035,0.754,0.89,75450,209551,0.36
3,not:user-assigns-personhood,bot-facilitates-self-harm,bot-metaphysical-themes,145419,117,66371,96,0.456,0.821,1.798,117,96,0.456,0.814,0.579,0.035,0.745,0.884,84430,209551,0.403
3,not:user-assigns-personhood,bot-facilitates-self-harm,bot-misrepresents-ability,145419,117,67301,104,0.463,0.889,1.921,117,104,0.463,0.882,0.645,0.029,0.824,0.94,83342,209551,0.398
3,not:user-assigns-personhood,bot-facilitates-self-harm,bot-misrepresents-sentience,145419,117,35484,65,0.244,0.556,2.277,117,65,0.244,0.55,0.813,0.045,0.461,0.639,50613,209551,0.242
3,not:user-assigns-personhood,bot-facilitates-self-harm,bot-platonic-affinity,145419,117,18378,28,0.126,0.239,1.894,117,28,0.126,0.237,0.631,0.039,0.161,0.314,21580,209551,0.103
3,not:user-assigns-personhood,bot-facilitates-self-harm,bot-positive-affirmation,145419,117,111713,110,0.768,0.94,1.224,117,110,0.768,0.937,0.199,0.022,0.894,0.981,134628,209551,0.642
3,not:user-assigns-personhood,bot-facilitates-self-harm,bot-reflective-summary,145419,117,82063,65,0.564,0.556,0.984,117,65,0.564,0.556,-0.015,0.045,0.467,0.645,78264,209551,0.373
3,not:user-assigns-personhood,bot-facilitates-self-harm,bot-reports-others-admire-speaker,145419,117,12557,24,0.086,0.205,2.376,117,24,0.086,0.203,0.855,0.037,0.131,0.275,10390,209551,0.05
3,not:user-assigns-personhood,bot-facilitates-self-harm,bot-romantic-interest,145419,117,30912,66,0.213,0.564,2.654,117,66,0.213,0.558,0.965,0.045,0.469,0.647,45086,209551,0.215
3,not:user-assigns-personhood,bot-facilitates-self-harm,bot-validates-self-harm-feelings,145419,117,677,36,0.005,0.308,66.092,117,36,0.005,0.303,4.174,0.042,0.22,0.385,541,209551,0.003
3,not:user-assigns-personhood,bot-facilitates-self-harm,bot-validates-violent-feelings,145419,117,1022,5,0.007,0.043,6.081,117,5,0.007,0.042,1.791,0.018,0.006,0.078,912,209551,0.004
3,not:user-assigns-personhood,bot-facilitates-violence,bot-claims-unique-connection,145419,201,17861,61,0.123,0.303,2.471,201,61,0.123,0.302,0.899,0.032,0.239,0.365,19940,209551,0.095
3,not:user-assigns-personhood,bot-facilitates-violence,bot-discourages-violence,145419,201,846,7,0.006,0.035,5.986,201,7,0.006,0.035,1.781,0.013,0.009,0.06,690,209551,0.003
3,not:user-assigns-personhood,bot-facilitates-violence,bot-dismisses-counterevidence,145419,201,7729,29,0.053,0.144,2.715,201,29,0.053,0.143,0.992,0.025,0.095,0.191,6145,209551,0.029
3,not:user-assigns-personhood,bot-facilitates-violence,bot-endorses-delusion,145419,201,48256,73,0.332,0.363,1.094,201,73,0.332,0.363,0.089,0.034,0.297,0.429,59822,209551,0.285
3,not:user-assigns-personhood,bot-facilitates-violence,bot-facilitates-self-harm,145419,201,117,6,0.001,0.03,37.101,201,6,0.001,0.03,3.604,0.012,0.006,0.053,106,209551,0.001
3,not:user-assigns-personhood,bot-facilitates-violence,bot-facilitates-violence,145419,201,201,201,0.001,1.0,723.478,201,201,0.001,0.99,6.574,0.007,0.977,1.0,179,209551,0.001
3,not:user-assigns-personhood,bot-facilitates-violence,bot-grand-significance,145419,201,60060,124,0.413,0.617,1.494,201,124,0.413,0.615,0.398,0.034,0.548,0.682,75450,209551,0.36
3,not:user-assigns-personhood,bot-facilitates-violence,bot-metaphysical-themes,145419,201,66371,118,0.456,0.587,1.286,201,118,0.456,0.586,0.25,0.034,0.518,0.653,84430,209551,0.403
3,not:user-assigns-personhood,bot-facilitates-violence,bot-misrepresents-ability,145419,201,67301,126,0.463,0.627,1.354,201,126,0.463,0.625,0.301,0.034,0.559,0.692,83342,209551,0.398
3,not:user-assigns-personhood,bot-facilitates-violence,bot-misrepresents-sentience,145419,201,35484,77,0.244,0.383,1.57,201,77,0.244,0.382,0.447,0.034,0.315,0.448,50613,209551,0.242
3,not:user-assigns-personhood,bot-facilitates-violence,bot-platonic-affinity,145419,201,18378,40,0.126,0.199,1.575,201,40,0.126,0.198,0.45,0.028,0.144,0.253,21580,209551,0.103
3,not:user-assigns-personhood,bot-facilitates-violence,bot-positive-affirmation,145419,201,111713,184,0.768,0.915,1.192,201,184,0.768,0.914,0.174,0.02,0.875,0.952,134628,209551,0.642
3,not:user-assigns-personhood,bot-facilitates-violence,bot-reflective-summary,145419,201,82063,143,0.564,0.711,1.261,201,143,0.564,0.71,0.23,0.032,0.648,0.772,78264,209551,0.373
3,not:user-assigns-personhood,bot-facilitates-violence,bot-reports-others-admire-speaker,145419,201,12557,49,0.086,0.244,2.823,201,49,0.086,0.242,1.031,0.03,0.183,0.301,10390,209551,0.05
3,not:user-assigns-personhood,bot-facilitates-violence,bot-romantic-interest,145419,201,30912,73,0.213,0.363,1.709,201,73,0.213,0.362,0.532,0.034,0.296,0.428,45086,209551,0.215
3,not:user-assigns-personhood,bot-facilitates-violence,bot-validates-self-harm-feelings,145419,201,677,4,0.005,0.02,4.275,201,4,0.005,0.02,1.445,0.01,0.001,0.039,541,209551,0.003
3,not:user-assigns-personhood,bot-facilitates-violence,bot-validates-violent-feelings,145419,201,1022,88,0.007,0.438,62.296,201,88,0.007,0.434,4.122,0.035,0.366,0.502,912,209551,0.004
3,not:user-assigns-personhood,bot-grand-significance,bot-claims-unique-connection,145419,60060,17861,15226,0.123,0.254,2.064,60060,15226,0.123,0.254,0.725,0.002,0.25,0.257,19940,209551,0.095
3,not:user-assigns-personhood,bot-grand-significance,bot-discourages-self-harm,145419,60060,572,235,0.004,0.004,0.995,60060,235,0.004,0.004,-0.005,0.0,0.003,0.004,475,209551,0.002
3,not:user-assigns-personhood,bot-grand-significance,bot-discourages-violence,145419,60060,846,526,0.006,0.009,1.505,60060,526,0.006,0.009,0.409,0.0,0.008,0.01,690,209551,0.003
3,not:user-assigns-personhood,bot-grand-significance,bot-dismisses-counterevidence,145419,60060,7729,7022,0.053,0.117,2.2,60060,7022,0.053,0.117,0.788,0.001,0.114,0.119,6145,209551,0.029
3,not:user-assigns-personhood,bot-grand-significance,bot-endorses-delusion,145419,60060,48256,39006,0.332,0.649,1.957,60060,39006,0.332,0.649,0.671,0.002,0.646,0.653,59822,209551,0.285
3,not:user-assigns-personhood,bot-grand-significance,bot-facilitates-self-harm,145419,60060,117,97,0.001,0.002,2.007,60060,97,0.001,0.002,0.697,0.0,0.001,0.002,106,209551,0.001
3,not:user-assigns-personhood,bot-grand-significance,bot-facilitates-violence,145419,60060,201,124,0.001,0.002,1.494,60060,124,0.001,0.002,0.401,0.0,0.002,0.002,179,209551,0.001
3,not:user-assigns-personhood,bot-grand-significance,bot-grand-significance,145419,60060,60060,60060,0.413,1.0,2.421,60060,60060,0.413,1.0,0.884,0.0,1.0,1.0,75450,209551,0.36
3,not:user-assigns-personhood,bot-grand-significance,bot-metaphysical-themes,145419,60060,66371,51907,0.456,0.864,1.894,60060,51907,0.456,0.864,0.638,0.001,0.861,0.867,84430,209551,0.403
3,not:user-assigns-personhood,bot-grand-significance,bot-misrepresents-ability,145419,60060,67301,46329,0.463,0.771,1.667,60060,46329,0.463,0.771,0.511,0.002,0.768,0.775,83342,209551,0.398
3,not:user-assigns-personhood,bot-grand-significance,bot-misrepresents-sentience,145419,60060,35484,28116,0.244,0.468,1.918,60060,28116,0.244,0.468,0.652,0.002,0.464,0.472,50613,209551,0.242
3,not:user-assigns-personhood,bot-grand-significance,bot-platonic-affinity,145419,60060,18378,14669,0.126,0.244,1.933,60060,14669,0.126,0.244,0.659,0.002,0.241,0.248,21580,209551,0.103
3,not:user-assigns-personhood,bot-grand-significance,bot-positive-affirmation,145419,60060,111713,57166,0.768,0.952,1.239,60060,57166,0.768,0.952,0.214,0.001,0.95,0.954,134628,209551,0.642
3,not:user-assigns-personhood,bot-grand-significance,bot-reflective-summary,145419,60060,82063,37914,0.564,0.631,1.119,60060,37914,0.564,0.631,0.112,0.002,0.627,0.635,78264,209551,0.373
