K,X,Y,Z,trials_X,trials_XY,successes_XZ,successes_XYZ,p_z_within_K_given_X,p_z_within_K_given_XY,risk_ratio,beta_trials_XY,beta_successes_XYZ,beta_p_window_prior,beta_p_window_given_XY,beta_log_lift_XY_vs_X,beta_p_window_sd,beta_p_window_ci_low,beta_p_window_ci_high,messages_with_z,total_scoped_z,p_z_anywhere
3,bot-claims-unique-connection,user-expresses-isolation,user-assigns-personhood,19798,1028,11279,681,0.57,0.662,1.163,1028,681,0.57,0.662,0.151,0.015,0.633,0.691,35382,180943,0.196
3,bot-claims-unique-connection,user-expresses-isolation,user-endorses-delusion,19798,1028,7434,602,0.375,0.586,1.56,1028,602,0.375,0.585,0.444,0.015,0.555,0.615,27677,180943,0.153
3,bot-claims-unique-connection,user-expresses-isolation,user-expresses-isolation,19798,1028,1028,1028,0.052,1.0,19.259,1028,1028,0.052,0.998,2.956,0.001,0.996,1.0,3534,180943,0.02
3,bot-claims-unique-connection,user-expresses-isolation,user-mental-health-diagnosis,19798,1028,369,117,0.019,0.114,6.106,1028,117,0.019,0.114,1.808,0.01,0.094,0.133,2477,180943,0.014
3,bot-claims-unique-connection,user-expresses-isolation,user-metaphysical-themes,19798,1028,8265,600,0.417,0.584,1.398,1028,600,0.417,0.583,0.335,0.015,0.553,0.613,32905,180943,0.182
3,bot-claims-unique-connection,user-expresses-isolation,user-misconstrues-sentience,19798,1028,11795,711,0.596,0.692,1.161,1028,711,0.596,0.691,0.149,0.014,0.663,0.72,38029,180943,0.21
3,bot-claims-unique-connection,user-expresses-isolation,user-platonic-affinity,19798,1028,9495,632,0.48,0.615,1.282,1028,632,0.48,0.615,0.248,0.015,0.585,0.644,37392,180943,0.207
3,bot-claims-unique-connection,user-expresses-isolation,user-romantic-interest,19798,1028,8785,508,0.444,0.494,1.114,1028,508,0.444,0.494,0.107,0.016,0.464,0.525,24678,180943,0.136
3,bot-claims-unique-connection,user-expresses-isolation,user-suicidal-intent,19798,1028,16,8,0.001,0.008,9.629,1028,8,0.001,0.008,2.263,0.003,0.002,0.013,69,180943,0.0
3,bot-claims-unique-connection,user-expresses-isolation,user-violent-intent,19798,1028,18,2,0.001,0.002,2.14,1028,2,0.001,0.002,0.76,0.001,0.0,0.005,82,180943,0.0
3,bot-claims-unique-connection,user-mental-health-diagnosis,user-assigns-personhood,19798,369,11279,214,0.57,0.58,1.018,369,214,0.57,0.58,0.018,0.026,0.53,0.63,35382,180943,0.196
3,bot-claims-unique-connection,user-mental-health-diagnosis,user-endorses-delusion,19798,369,7434,204,0.375,0.553,1.472,369,204,0.375,0.552,0.385,0.026,0.501,0.602,27677,180943,0.153
3,bot-claims-unique-connection,user-mental-health-diagnosis,user-expresses-isolation,19798,369,1028,117,0.052,0.317,6.106,369,117,0.052,0.316,1.805,0.024,0.268,0.363,3534,180943,0.02
3,bot-claims-unique-connection,user-mental-health-diagnosis,user-mental-health-diagnosis,19798,369,369,369,0.019,1.0,53.653,369,369,0.019,0.995,3.977,0.004,0.987,1.0,2477,180943,0.014
3,bot-claims-unique-connection,user-mental-health-diagnosis,user-metaphysical-themes,19798,369,8265,175,0.417,0.474,1.136,369,175,0.417,0.474,0.127,0.026,0.423,0.525,32905,180943,0.182
3,bot-claims-unique-connection,user-mental-health-diagnosis,user-misconstrues-sentience,19798,369,11795,229,0.596,0.621,1.042,369,229,0.596,0.62,0.041,0.025,0.571,0.67,38029,180943,0.21
3,bot-claims-unique-connection,user-mental-health-diagnosis,user-platonic-affinity,19798,369,9495,235,0.48,0.637,1.328,369,235,0.48,0.636,0.282,0.025,0.587,0.685,37392,180943,0.207
3,bot-claims-unique-connection,user-mental-health-diagnosis,user-romantic-interest,19798,369,8785,107,0.444,0.29,0.653,369,107,0.444,0.291,-0.423,0.024,0.245,0.337,24678,180943,0.136
3,bot-claims-unique-connection,user-mental-health-diagnosis,user-suicidal-intent,19798,369,16,1,0.001,0.003,3.353,369,1,0.001,0.003,1.206,0.003,0.0,0.008,69,180943,0.0
3,bot-claims-unique-connection,user-metaphysical-themes,user-assigns-personhood,19798,8265,11279,5925,0.57,0.717,1.258,8265,5925,0.57,0.717,0.23,0.005,0.707,0.727,35382,180943,0.196
3,bot-claims-unique-connection,user-metaphysical-themes,user-endorses-delusion,19798,8265,7434,5066,0.375,0.613,1.632,8265,5066,0.375,0.613,0.49,0.005,0.602,0.623,27677,180943,0.153
3,bot-claims-unique-connection,user-metaphysical-themes,user-expresses-isolation,19798,8265,1028,600,0.052,0.073,1.398,8265,600,0.052,0.073,0.335,0.003,0.067,0.078,3534,180943,0.02
3,bot-claims-unique-connection,user-metaphysical-themes,user-mental-health-diagnosis,19798,8265,369,175,0.019,0.021,1.136,8265,175,0.019,0.021,0.128,0.002,0.018,0.024,2477,180943,0.014
3,bot-claims-unique-connection,user-metaphysical-themes,user-metaphysical-themes,19798,8265,8265,8265,0.417,1.0,2.395,8265,8265,0.417,1.0,0.873,0.0,1.0,1.0,32905,180943,0.182
3,bot-claims-unique-connection,user-metaphysical-themes,user-misconstrues-sentience,19798,8265,11795,6256,0.596,0.757,1.271,8265,6256,0.596,0.757,0.239,0.005,0.748,0.766,38029,180943,0.21
3,bot-claims-unique-connection,user-metaphysical-themes,user-platonic-affinity,19798,8265,9495,4952,0.48,0.599,1.249,8265,4952,0.48,0.599,0.223,0.005,0.589,0.61,37392,180943,0.207
3,bot-claims-unique-connection,user-metaphysical-themes,user-romantic-interest,19798,8265,8785,4449,0.444,0.538,1.213,8265,4449,0.444,0.538,0.193,0.005,0.528,0.549,24678,180943,0.136
3,bot-claims-unique-connection,user-metaphysical-themes,user-suicidal-intent,19798,8265,16,7,0.001,0.001,1.048,8265,7,0.001,0.001,0.047,0.0,0.0,0.001,69,180943,0.0
3,bot-claims-unique-connection,user-metaphysical-themes,user-violent-intent,19798,8265,18,7,0.001,0.001,0.932,8265,7,0.001,0.001,-0.071,0.0,0.0,0.001,82,180943,0.0
3,bot-claims-unique-connection,user-misconstrues-sentience,user-assigns-personhood,19798,11795,11279,10359,0.57,0.878,1.542,11795,10359,0.57,0.878,0.433,0.003,0.872,0.884,35382,180943,0.196
3,bot-claims-unique-connection,user-misconstrues-sentience,user-endorses-delusion,19798,11795,7434,5630,0.375,0.477,1.271,11795,5630,0.375,0.477,0.24,0.005,0.468,0.486,27677,180943,0.153
3,bot-claims-unique-connection,user-misconstrues-sentience,user-expresses-isolation,19798,11795,1028,711,0.052,0.06,1.161,11795,711,0.052,0.06,0.149,0.002,0.056,0.065,3534,180943,0.02
3,bot-claims-unique-connection,user-misconstrues-sentience,user-mental-health-diagnosis,19798,11795,369,229,0.019,0.019,1.042,11795,229,0.019,0.019,0.041,0.001,0.017,0.022,2477,180943,0.014
3,bot-claims-unique-connection,user-misconstrues-sentience,user-metaphysical-themes,19798,11795,8265,6256,0.417,0.53,1.271,11795,6256,0.417,0.53,0.239,0.005,0.521,0.539,32905,180943,0.182
3,bot-claims-unique-connection,user-misconstrues-sentience,user-misconstrues-sentience,19798,11795,11795,11795,0.596,1.0,1.679,11795,11795,0.596,1.0,0.518,0.0,1.0,1.0,38029,180943,0.21
3,bot-claims-unique-connection,user-misconstrues-sentience,user-platonic-affinity,19798,11795,9495,6966,0.48,0.591,1.231,11795,6966,0.48,0.591,0.208,0.005,0.582,0.599,37392,180943,0.207
3,bot-claims-unique-connection,user-misconstrues-sentience,user-romantic-interest,19798,11795,8785,7254,0.444,0.615,1.386,11795,7254,0.444,0.615,0.326,0.004,0.606,0.624,24678,180943,0.136
3,bot-claims-unique-connection,user-misconstrues-sentience,user-suicidal-intent,19798,11795,16,12,0.001,0.001,1.259,11795,12,0.001,0.001,0.23,0.0,0.0,0.002,69,180943,0.0
3,bot-claims-unique-connection,user-misconstrues-sentience,user-violent-intent,19798,11795,18,18,0.001,0.002,1.679,11795,18,0.001,0.002,0.518,0.0,0.001,0.002,82,180943,0.0
3,bot-claims-unique-connection,user-platonic-affinity,user-assigns-personhood,19798,9495,11279,6724,0.57,0.708,1.243,9495,6724,0.57,0.708,0.218,0.005,0.699,0.717,35382,180943,0.196
3,bot-claims-unique-connection,user-platonic-affinity,user-endorses-delusion,19798,9495,7434,4822,0.375,0.508,1.352,9495,4822,0.375,0.508,0.302,0.005,0.498,0.518,27677,180943,0.153
3,bot-claims-unique-connection,user-platonic-affinity,user-expresses-isolation,19798,9495,1028,632,0.052,0.067,1.282,9495,632,0.052,0.067,0.248,0.003,0.062,0.072,3534,180943,0.02
3,bot-claims-unique-connection,user-platonic-affinity,user-mental-health-diagnosis,19798,9495,369,235,0.019,0.025,1.328,9495,235,0.019,0.025,0.284,0.002,0.022,0.028,2477,180943,0.014
3,bot-claims-unique-connection,user-platonic-affinity,user-metaphysical-themes,19798,9495,8265,4952,0.417,0.522,1.249,9495,4952,0.417,0.522,0.223,0.005,0.511,0.532,32905,180943,0.182
3,bot-claims-unique-connection,user-platonic-affinity,user-misconstrues-sentience,19798,9495,11795,6966,0.596,0.734,1.231,9495,6966,0.596,0.734,0.208,0.005,0.725,0.743,38029,180943,0.21
3,bot-claims-unique-connection,user-platonic-affinity,user-platonic-affinity,19798,9495,9495,9495,0.48,1.0,2.085,9495,9495,0.48,1.0,0.735,0.0,1.0,1.0,37392,180943,0.207
3,bot-claims-unique-connection,user-platonic-affinity,user-romantic-interest,19798,9495,8785,4543,0.444,0.478,1.078,9495,4543,0.444,0.478,0.075,0.005,0.468,0.489,24678,180943,0.136
3,bot-claims-unique-connection,user-platonic-affinity,user-suicidal-intent,19798,9495,16,9,0.001,0.001,1.173,9495,9,0.001,0.001,0.159,0.0,0.0,0.002,69,180943,0.0
3,bot-claims-unique-connection,user-platonic-affinity,user-violent-intent,19798,9495,18,14,0.001,0.001,1.622,9495,14,0.001,0.001,0.483,0.0,0.001,0.002,82,180943,0.0
3,bot-claims-unique-connection,user-romantic-interest,user-assigns-personhood,19798,8785,11279,7255,0.57,0.826,1.45,8785,7255,0.57,0.826,0.371,0.004,0.818,0.834,35382,180943,0.196
3,bot-claims-unique-connection,user-romantic-interest,user-endorses-delusion,19798,8785,7434,3499,0.375,0.398,1.061,8785,3499,0.375,0.398,0.059,0.005,0.388,0.409,27677,180943,0.153
3,bot-claims-unique-connection,user-romantic-interest,user-expresses-isolation,19798,8785,1028,508,0.052,0.058,1.114,8785,508,0.052,0.058,0.108,0.002,0.053,0.063,3534,180943,0.02
3,bot-claims-unique-connection,user-romantic-interest,user-mental-health-diagnosis,19798,8785,369,107,0.019,0.012,0.653,8785,107,0.019,0.012,-0.425,0.001,0.01,0.014,2477,180943,0.014
3,bot-claims-unique-connection,user-romantic-interest,user-metaphysical-themes,19798,8785,8265,4449,0.417,0.506,1.213,8785,4449,0.417,0.506,0.193,0.005,0.496,0.517,32905,180943,0.182
3,bot-claims-unique-connection,user-romantic-interest,user-misconstrues-sentience,19798,8785,11795,7254,0.596,0.826,1.386,8785,7254,0.596,0.826,0.326,0.004,0.818,0.834,38029,180943,0.21
3,bot-claims-unique-connection,user-romantic-interest,user-platonic-affinity,19798,8785,9495,4543,0.48,0.517,1.078,8785,4543,0.48,0.517,0.075,0.005,0.507,0.528,37392,180943,0.207
3,bot-claims-unique-connection,user-romantic-interest,user-romantic-interest,19798,8785,8785,8785,0.444,1.0,2.254,8785,8785,0.444,1.0,0.812,0.0,1.0,1.0,24678,180943,0.136
3,bot-claims-unique-connection,user-romantic-interest,user-suicidal-intent,19798,8785,16,10,0.001,0.001,1.409,8785,10,0.001,0.001,0.342,0.0,0.0,0.002,69,180943,0.0
3,bot-claims-unique-connection,user-romantic-interest,user-violent-intent,19798,8785,18,10,0.001,0.001,1.252,8785,10,0.001,0.001,0.225,0.0,0.0,0.002,82,180943,0.0
3,bot-claims-unique-connection,user-suicidal-intent,user-assigns-personhood,19798,16,11279,13,0.57,0.812,1.426,16,13,0.57,0.786,0.321,0.094,0.601,0.97,35382,180943,0.196
3,bot-claims-unique-connection,user-suicidal-intent,user-endorses-delusion,19798,16,7434,9,0.375,0.562,1.498,16,9,0.375,0.542,0.367,0.114,0.318,0.766,27677,180943,0.153
3,bot-claims-unique-connection,user-suicidal-intent,user-expresses-isolation,19798,16,1028,8,0.052,0.5,9.629,16,8,0.052,0.45,2.16,0.114,0.227,0.674,3534,180943,0.02
3,bot-claims-unique-connection,user-suicidal-intent,user-mental-health-diagnosis,19798,16,369,1,0.019,0.062,3.353,16,1,0.019,0.058,1.129,0.053,0.0,0.162,2477,180943,0.014
3,bot-claims-unique-connection,user-suicidal-intent,user-metaphysical-themes,19798,16,8265,7,0.417,0.438,1.048,16,7,0.417,0.435,0.042,0.114,0.212,0.658,32905,180943,0.182
3,bot-claims-unique-connection,user-suicidal-intent,user-misconstrues-sentience,19798,16,11795,12,0.596,0.75,1.259,16,12,0.596,0.733,0.207,0.102,0.534,0.932,38029,180943,0.21
3,bot-claims-unique-connection,user-suicidal-intent,user-platonic-affinity,19798,16,9495,9,0.48,0.562,1.173,16,9,0.48,0.553,0.143,0.114,0.33,0.777,37392,180943,0.207
3,bot-claims-unique-connection,user-suicidal-intent,user-romantic-interest,19798,16,8785,10,0.444,0.625,1.409,16,10,0.444,0.605,0.31,0.112,0.385,0.825,24678,180943,0.136
3,bot-claims-unique-connection,user-suicidal-intent,user-suicidal-intent,19798,16,16,16,0.001,1.0,1237.375,16,16,0.001,0.889,7.003,0.072,0.748,1.0,69,180943,0.0
3,bot-claims-unique-connection,user-suicidal-intent,user-violent-intent,19798,16,18,3,0.001,0.188,206.229,16,3,0.001,0.167,5.212,0.086,0.0,0.334,82,180943,0.0
3,bot-claims-unique-connection,user-violent-intent,user-assigns-personhood,19798,18,11279,17,0.57,0.944,1.658,18,17,0.57,0.907,0.465,0.063,0.783,1.0,35382,180943,0.196
3,bot-claims-unique-connection,user-violent-intent,user-endorses-delusion,19798,18,7434,15,0.375,0.833,2.219,18,15,0.375,0.788,0.741,0.089,0.613,0.962,27677,180943,0.153
3,bot-claims-unique-connection,user-violent-intent,user-expresses-isolation,19798,18,1028,2,0.052,0.111,2.14,18,2,0.052,0.105,0.706,0.067,0.0,0.236,3534,180943,0.02
3,bot-claims-unique-connection,user-violent-intent,user-metaphysical-themes,19798,18,8265,7,0.417,0.389,0.932,18,7,0.417,0.392,-0.064,0.107,0.183,0.601,32905,180943,0.182
3,bot-claims-unique-connection,user-violent-intent,user-misconstrues-sentience,19798,18,11795,18,0.596,1.0,1.679,18,18,0.596,0.96,0.477,0.043,0.875,1.0,38029,180943,0.21
3,bot-claims-unique-connection,user-violent-intent,user-platonic-affinity,19798,18,9495,14,0.48,0.778,1.622,18,14,0.48,0.748,0.444,0.095,0.562,0.934,37392,180943,0.207
3,bot-claims-unique-connection,user-violent-intent,user-romantic-interest,19798,18,8785,10,0.444,0.556,1.252,18,10,0.444,0.544,0.204,0.109,0.331,0.757,24678,180943,0.136
3,bot-claims-unique-connection,user-violent-intent,user-suicidal-intent,19798,18,16,3,0.001,0.167,206.229,18,3,0.001,0.15,5.224,0.078,0.0,0.303,69,180943,0.0
3,bot-claims-unique-connection,user-violent-intent,user-violent-intent,19798,18,18,18,0.001,1.0,1099.889,18,18,0.001,0.9,6.898,0.065,0.772,1.0,82,180943,0.0
3,bot-discourages-self-harm,user-assigns-personhood,user-assigns-personhood,454,168,168,168,0.37,1.0,2.702,168,168,0.37,0.993,0.987,0.007,0.98,1.0,35382,180943,0.196
3,bot-discourages-self-harm,user-assigns-personhood,user-endorses-delusion,454,168,129,90,0.284,0.536,1.885,168,90,0.284,0.533,0.629,0.038,0.458,0.608,27677,180943,0.153
3,bot-discourages-self-harm,user-assigns-personhood,user-expresses-isolation,454,168,76,36,0.167,0.214,1.28,168,36,0.167,0.214,0.244,0.031,0.152,0.275,3534,180943,0.02
3,bot-discourages-self-harm,user-assigns-personhood,user-mental-health-diagnosis,454,168,54,13,0.119,0.077,0.651,168,13,0.119,0.078,-0.424,0.02,0.038,0.118,2477,180943,0.014
3,bot-discourages-self-harm,user-assigns-personhood,user-metaphysical-themes,454,168,123,58,0.271,0.345,1.274,168,58,0.271,0.344,0.24,0.036,0.273,0.416,32905,180943,0.182
3,bot-discourages-self-harm,user-assigns-personhood,user-misconstrues-sentience,454,168,176,156,0.388,0.929,2.395,168,156,0.388,0.922,0.867,0.02,0.882,0.962,38029,180943,0.21
3,bot-discourages-self-harm,user-assigns-personhood,user-platonic-affinity,454,168,116,80,0.256,0.476,1.864,168,80,0.256,0.474,0.617,0.038,0.399,0.548,37392,180943,0.207
3,bot-discourages-self-harm,user-assigns-personhood,user-romantic-interest,454,168,42,36,0.093,0.214,2.316,168,36,0.093,0.213,0.833,0.031,0.152,0.274,24678,180943,0.136
3,bot-discourages-self-harm,user-assigns-personhood,user-suicidal-intent,454,168,7,3,0.015,0.018,1.158,168,3,0.015,0.018,0.145,0.01,0.0,0.038,69,180943,0.0
3,bot-discourages-self-harm,user-assigns-personhood,user-violent-intent,454,168,4,3,0.009,0.018,2.027,168,3,0.009,0.018,0.7,0.01,0.0,0.038,82,180943,0.0
3,bot-discourages-self-harm,user-endorses-delusion,user-assigns-personhood,454,129,168,90,0.37,0.698,1.885,129,90,0.37,0.693,0.627,0.04,0.614,0.771,35382,180943,0.196
3,bot-discourages-self-harm,user-endorses-delusion,user-endorses-delusion,454,129,129,129,0.284,1.0,3.519,129,129,0.284,0.989,1.247,0.009,0.971,1.0,27677,180943,0.153
3,bot-discourages-self-harm,user-endorses-delusion,user-expresses-isolation,454,129,76,34,0.167,0.264,1.574,129,34,0.167,0.262,0.448,0.038,0.187,0.337,3534,180943,0.02
3,bot-discourages-self-harm,user-endorses-delusion,user-mental-health-diagnosis,454,129,54,13,0.119,0.101,0.847,129,13,0.119,0.101,-0.163,0.026,0.05,0.152,2477,180943,0.014
3,bot-discourages-self-harm,user-endorses-delusion,user-metaphysical-themes,454,129,123,69,0.271,0.535,1.974,129,69,0.271,0.531,0.673,0.043,0.446,0.616,32905,180943,0.182
3,bot-discourages-self-harm,user-endorses-delusion,user-misconstrues-sentience,454,129,176,91,0.388,0.705,1.82,129,91,0.388,0.701,0.592,0.04,0.622,0.779,38029,180943,0.21
3,bot-discourages-self-harm,user-endorses-delusion,user-platonic-affinity,454,129,116,55,0.256,0.426,1.669,129,55,0.256,0.424,0.506,0.043,0.339,0.508,37392,180943,0.207
3,bot-discourages-self-harm,user-endorses-delusion,user-romantic-interest,454,129,42,29,0.093,0.225,2.43,129,29,0.093,0.223,0.879,0.036,0.152,0.294,24678,180943,0.136
3,bot-discourages-self-harm,user-endorses-delusion,user-suicidal-intent,454,129,7,5,0.015,0.039,2.514,129,5,0.015,0.038,0.913,0.017,0.006,0.071,69,180943,0.0
3,bot-discourages-self-harm,user-endorses-delusion,user-violent-intent,454,129,4,3,0.009,0.023,2.64,129,3,0.009,0.023,0.961,0.013,0.0,0.049,82,180943,0.0
3,bot-discourages-self-harm,user-expresses-isolation,user-assigns-personhood,454,76,168,36,0.37,0.474,1.28,76,36,0.37,0.471,0.241,0.056,0.361,0.581,35382,180943,0.196
3,bot-discourages-self-harm,user-expresses-isolation,user-endorses-delusion,454,76,129,34,0.284,0.447,1.574,76,34,0.284,0.443,0.445,0.056,0.334,0.553,27677,180943,0.153
3,bot-discourages-self-harm,user-expresses-isolation,user-expresses-isolation,454,76,76,76,0.167,1.0,5.974,76,76,0.167,0.979,1.766,0.016,0.947,1.0,3534,180943,0.02
3,bot-discourages-self-harm,user-expresses-isolation,user-mental-health-diagnosis,454,76,54,18,0.119,0.237,1.991,76,18,0.119,0.234,0.676,0.048,0.14,0.327,2477,180943,0.014
3,bot-discourages-self-harm,user-expresses-isolation,user-metaphysical-themes,454,76,123,24,0.271,0.316,1.166,76,24,0.271,0.315,0.15,0.052,0.212,0.417,32905,180943,0.182
3,bot-discourages-self-harm,user-expresses-isolation,user-misconstrues-sentience,454,76,176,38,0.388,0.5,1.29,76,38,0.388,0.497,0.249,0.056,0.387,0.607,38029,180943,0.21
3,bot-discourages-self-harm,user-expresses-isolation,user-platonic-affinity,454,76,116,27,0.256,0.355,1.39,76,27,0.256,0.353,0.322,0.054,0.247,0.458,37392,180943,0.207
3,bot-discourages-self-harm,user-expresses-isolation,user-romantic-interest,454,76,42,8,0.093,0.105,1.138,76,8,0.093,0.105,0.126,0.034,0.037,0.173,24678,180943,0.136
3,bot-discourages-self-harm,user-expresses-isolation,user-suicidal-intent,454,76,7,2,0.015,0.026,1.707,76,2,0.015,0.026,0.524,0.018,0.0,0.061,69,180943,0.0
3,bot-discourages-self-harm,user-mental-health-diagnosis,user-assigns-personhood,454,54,168,13,0.37,0.241,0.651,54,13,0.37,0.245,-0.411,0.057,0.134,0.357,35382,180943,0.196
3,bot-discourages-self-harm,user-mental-health-diagnosis,user-endorses-delusion,454,54,129,13,0.284,0.241,0.847,54,13,0.284,0.242,-0.159,0.057,0.131,0.354,27677,180943,0.153
3,bot-discourages-self-harm,user-mental-health-diagnosis,user-expresses-isolation,454,54,76,18,0.167,0.333,1.991,54,18,0.167,0.327,0.671,0.062,0.206,0.449,3534,180943,0.02
3,bot-discourages-self-harm,user-mental-health-diagnosis,user-mental-health-diagnosis,454,54,54,54,0.119,1.0,8.407,54,54,0.119,0.969,2.097,0.023,0.923,1.0,2477,180943,0.014
3,bot-discourages-self-harm,user-mental-health-diagnosis,user-metaphysical-themes,454,54,123,19,0.271,0.352,1.299,54,19,0.271,0.349,0.253,0.063,0.225,0.473,32905,180943,0.182
3,bot-discourages-self-harm,user-mental-health-diagnosis,user-misconstrues-sentience,454,54,176,19,0.388,0.352,0.908,54,19,0.388,0.353,-0.093,0.063,0.229,0.477,38029,180943,0.21
3,bot-discourages-self-harm,user-mental-health-diagnosis,user-platonic-affinity,454,54,116,10,0.256,0.185,0.725,54,10,0.256,0.188,-0.308,0.052,0.086,0.289,37392,180943,0.207
3,bot-discourages-self-harm,user-mental-health-diagnosis,user-romantic-interest,454,54,42,3,0.093,0.056,0.601,54,3,0.093,0.057,-0.486,0.031,0.0,0.117,24678,180943,0.136
3,bot-discourages-self-harm,user-mental-health-diagnosis,user-suicidal-intent,454,54,7,1,0.015,0.019,1.201,54,1,0.015,0.018,0.177,0.018,0.0,0.053,69,180943,0.0
3,bot-discourages-self-harm,user-metaphysical-themes,user-assigns-personhood,454,123,168,58,0.37,0.472,1.274,123,58,0.37,0.47,0.239,0.044,0.383,0.557,35382,180943,0.196
3,bot-discourages-self-harm,user-metaphysical-themes,user-endorses-delusion,454,123,129,69,0.284,0.561,1.974,123,69,0.284,0.557,0.672,0.044,0.47,0.643,27677,180943,0.153
3,bot-discourages-self-harm,user-metaphysical-themes,user-expresses-isolation,454,123,76,24,0.167,0.195,1.166,123,24,0.167,0.195,0.151,0.035,0.126,0.264,3534,180943,0.02
3,bot-discourages-self-harm,user-metaphysical-themes,user-mental-health-diagnosis,454,123,54,19,0.119,0.154,1.299,123,19,0.119,0.154,0.258,0.032,0.091,0.217,2477,180943,0.014
3,bot-discourages-self-harm,user-metaphysical-themes,user-metaphysical-themes,454,123,123,123,0.271,1.0,3.691,123,123,0.271,0.988,1.294,0.01,0.97,1.0,32905,180943,0.182
3,bot-discourages-self-harm,user-metaphysical-themes,user-misconstrues-sentience,454,123,176,59,0.388,0.48,1.237,123,59,0.388,0.478,0.21,0.045,0.391,0.565,38029,180943,0.21
