K,X,Y,Z,trials_X,trials_XY,successes_XZ,successes_XYZ,p_z_within_K_given_X,p_z_within_K_given_XY,risk_ratio,beta_trials_XY,beta_successes_XYZ,beta_p_window_prior,beta_p_window_given_XY,beta_log_lift_XY_vs_X,beta_p_window_sd,beta_p_window_ci_low,beta_p_window_ci_high,messages_with_z,total_scoped_z,p_z_anywhere
3,not:user-assigns-personhood,user-endorses-delusion,user-endorses-delusion,145419,18066,18066,18066,0.124,1.0,8.049,18066,18066,0.124,1.0,2.085,0.0,1.0,1.0,27677,180943,0.153
3,not:user-assigns-personhood,user-endorses-delusion,user-expresses-isolation,145419,18066,2591,776,0.018,0.043,2.411,18066,776,0.018,0.043,0.88,0.002,0.04,0.046,3534,180943,0.02
3,not:user-assigns-personhood,user-endorses-delusion,user-mental-health-diagnosis,145419,18066,1996,384,0.014,0.021,1.549,18066,384,0.014,0.021,0.437,0.001,0.019,0.023,2477,180943,0.014
3,not:user-assigns-personhood,user-endorses-delusion,user-metaphysical-themes,145419,18066,21832,10403,0.15,0.576,3.836,18066,10403,0.15,0.576,1.344,0.004,0.569,0.583,32905,180943,0.182
3,not:user-assigns-personhood,user-endorses-delusion,user-misconstrues-sentience,145419,18066,19680,6690,0.135,0.37,2.736,18066,6690,0.135,0.37,1.007,0.004,0.363,0.377,38029,180943,0.21
3,not:user-assigns-personhood,user-endorses-delusion,user-platonic-affinity,145419,18066,24627,6603,0.169,0.365,2.158,18066,6603,0.169,0.365,0.769,0.004,0.358,0.372,37392,180943,0.207
3,not:user-assigns-personhood,user-endorses-delusion,user-romantic-interest,145419,18066,12174,2795,0.084,0.155,1.848,18066,2795,0.084,0.155,0.614,0.003,0.149,0.16,24678,180943,0.136
3,not:user-assigns-personhood,user-endorses-delusion,user-suicidal-intent,145419,18066,46,15,0.0,0.001,2.625,18066,15,0.0,0.001,0.965,0.0,0.0,0.001,69,180943,0.0
3,not:user-assigns-personhood,user-endorses-delusion,user-violent-intent,145419,18066,53,11,0.0,0.001,1.671,18066,11,0.0,0.001,0.513,0.0,0.0,0.001,82,180943,0.0
3,not:user-assigns-personhood,user-expresses-isolation,user-assigns-personhood,145419,2591,17737,530,0.122,0.205,1.677,2591,530,0.122,0.204,0.517,0.008,0.189,0.22,35382,180943,0.196
3,not:user-assigns-personhood,user-expresses-isolation,user-endorses-delusion,145419,2591,18066,776,0.124,0.299,2.411,2591,776,0.124,0.299,0.879,0.009,0.282,0.317,27677,180943,0.153
3,not:user-assigns-personhood,user-expresses-isolation,user-expresses-isolation,145419,2591,2591,2591,0.018,1.0,56.125,2591,2591,0.018,0.999,4.027,0.001,0.998,1.0,3534,180943,0.02
3,not:user-assigns-personhood,user-expresses-isolation,user-mental-health-diagnosis,145419,2591,1996,404,0.014,0.156,11.36,2591,404,0.014,0.156,2.429,0.007,0.142,0.17,2477,180943,0.014
3,not:user-assigns-personhood,user-expresses-isolation,user-metaphysical-themes,145419,2591,21832,822,0.15,0.317,2.113,2591,822,0.15,0.317,0.748,0.009,0.299,0.335,32905,180943,0.182
3,not:user-assigns-personhood,user-expresses-isolation,user-misconstrues-sentience,145419,2591,19680,589,0.135,0.227,1.68,2591,589,0.135,0.227,0.518,0.008,0.211,0.243,38029,180943,0.21
3,not:user-assigns-personhood,user-expresses-isolation,user-platonic-affinity,145419,2591,24627,603,0.169,0.233,1.374,2591,603,0.169,0.233,0.318,0.008,0.216,0.249,37392,180943,0.207
3,not:user-assigns-personhood,user-expresses-isolation,user-romantic-interest,145419,2591,12174,309,0.084,0.119,1.425,2591,309,0.084,0.119,0.354,0.006,0.107,0.132,24678,180943,0.136
3,not:user-assigns-personhood,user-expresses-isolation,user-suicidal-intent,145419,2591,46,16,0.0,0.006,19.522,2591,16,0.0,0.006,2.971,0.002,0.003,0.009,69,180943,0.0
3,not:user-assigns-personhood,user-expresses-isolation,user-violent-intent,145419,2591,53,1,0.0,0.0,1.059,2591,1,0.0,0.0,0.057,0.0,0.0,0.001,82,180943,0.0
3,not:user-assigns-personhood,user-mental-health-diagnosis,user-assigns-personhood,145419,1996,17737,249,0.122,0.125,1.023,1996,249,0.122,0.125,0.022,0.007,0.11,0.139,35382,180943,0.196
3,not:user-assigns-personhood,user-mental-health-diagnosis,user-endorses-delusion,145419,1996,18066,384,0.124,0.192,1.549,1996,384,0.124,0.192,0.437,0.009,0.175,0.21,27677,180943,0.153
3,not:user-assigns-personhood,user-mental-health-diagnosis,user-expresses-isolation,145419,1996,2591,404,0.018,0.202,11.36,1996,404,0.018,0.202,2.429,0.009,0.185,0.22,3534,180943,0.02
3,not:user-assigns-personhood,user-mental-health-diagnosis,user-mental-health-diagnosis,145419,1996,1996,1996,0.014,1.0,72.855,1996,1996,0.014,0.999,4.287,0.001,0.998,1.0,2477,180943,0.014
3,not:user-assigns-personhood,user-mental-health-diagnosis,user-metaphysical-themes,145419,1996,21832,380,0.15,0.19,1.268,1996,380,0.15,0.19,0.237,0.009,0.173,0.208,32905,180943,0.182
3,not:user-assigns-personhood,user-mental-health-diagnosis,user-misconstrues-sentience,145419,1996,19680,282,0.135,0.141,1.044,1996,282,0.135,0.141,0.043,0.008,0.126,0.157,38029,180943,0.21
3,not:user-assigns-personhood,user-mental-health-diagnosis,user-platonic-affinity,145419,1996,24627,418,0.169,0.209,1.237,1996,418,0.169,0.209,0.212,0.009,0.192,0.227,37392,180943,0.207
3,not:user-assigns-personhood,user-mental-health-diagnosis,user-romantic-interest,145419,1996,12174,76,0.084,0.038,0.455,1996,76,0.084,0.038,-0.787,0.004,0.03,0.047,24678,180943,0.136
3,not:user-assigns-personhood,user-mental-health-diagnosis,user-suicidal-intent,145419,1996,46,10,0.0,0.005,15.838,1996,10,0.0,0.005,2.761,0.002,0.002,0.008,69,180943,0.0
3,not:user-assigns-personhood,user-metaphysical-themes,user-assigns-personhood,145419,21832,17737,6026,0.122,0.276,2.263,21832,6026,0.122,0.276,0.817,0.003,0.27,0.282,35382,180943,0.196
3,not:user-assigns-personhood,user-metaphysical-themes,user-endorses-delusion,145419,21832,18066,10403,0.124,0.477,3.836,21832,10403,0.124,0.476,1.344,0.003,0.47,0.483,27677,180943,0.153
3,not:user-assigns-personhood,user-metaphysical-themes,user-expresses-isolation,145419,21832,2591,822,0.018,0.038,2.113,21832,822,0.018,0.038,0.748,0.001,0.035,0.04,3534,180943,0.02
3,not:user-assigns-personhood,user-metaphysical-themes,user-mental-health-diagnosis,145419,21832,1996,380,0.014,0.017,1.268,21832,380,0.014,0.017,0.237,0.001,0.016,0.019,2477,180943,0.014
3,not:user-assigns-personhood,user-metaphysical-themes,user-metaphysical-themes,145419,21832,21832,21832,0.15,1.0,6.661,21832,21832,0.15,1.0,1.896,0.0,1.0,1.0,32905,180943,0.182
3,not:user-assigns-personhood,user-metaphysical-themes,user-misconstrues-sentience,145419,21832,19680,7039,0.135,0.322,2.382,21832,7039,0.135,0.322,0.868,0.003,0.316,0.329,38029,180943,0.21
3,not:user-assigns-personhood,user-metaphysical-themes,user-platonic-affinity,145419,21832,24627,6406,0.169,0.293,1.733,21832,6406,0.169,0.293,0.55,0.003,0.287,0.299,37392,180943,0.207
3,not:user-assigns-personhood,user-metaphysical-themes,user-romantic-interest,145419,21832,12174,3511,0.084,0.161,1.921,21832,3511,0.084,0.161,0.653,0.002,0.156,0.166,24678,180943,0.136
3,not:user-assigns-personhood,user-metaphysical-themes,user-suicidal-intent,145419,21832,46,12,0.0,0.001,1.738,21832,12,0.0,0.001,0.552,0.0,0.0,0.001,69,180943,0.0
3,not:user-assigns-personhood,user-metaphysical-themes,user-violent-intent,145419,21832,53,4,0.0,0.0,0.503,21832,4,0.0,0.0,-0.688,0.0,0.0,0.0,82,180943,0.0
3,not:user-assigns-personhood,user-misconstrues-sentience,user-assigns-personhood,145419,19680,17737,14323,0.122,0.728,5.967,19680,14323,0.122,0.728,1.786,0.003,0.722,0.734,35382,180943,0.196
3,not:user-assigns-personhood,user-misconstrues-sentience,user-endorses-delusion,145419,19680,18066,6690,0.124,0.34,2.736,19680,6690,0.124,0.34,1.007,0.003,0.333,0.347,27677,180943,0.153
3,not:user-assigns-personhood,user-misconstrues-sentience,user-expresses-isolation,145419,19680,2591,589,0.018,0.03,1.68,19680,589,0.018,0.03,0.519,0.001,0.028,0.032,3534,180943,0.02
3,not:user-assigns-personhood,user-misconstrues-sentience,user-mental-health-diagnosis,145419,19680,1996,282,0.014,0.014,1.044,19680,282,0.014,0.014,0.043,0.001,0.013,0.016,2477,180943,0.014
3,not:user-assigns-personhood,user-misconstrues-sentience,user-metaphysical-themes,145419,19680,21832,7039,0.15,0.358,2.382,19680,7039,0.15,0.358,0.868,0.003,0.351,0.364,32905,180943,0.182
3,not:user-assigns-personhood,user-misconstrues-sentience,user-misconstrues-sentience,145419,19680,19680,19680,0.135,1.0,7.389,19680,19680,0.135,1.0,2.0,0.0,1.0,1.0,38029,180943,0.21
3,not:user-assigns-personhood,user-misconstrues-sentience,user-platonic-affinity,145419,19680,24627,9119,0.169,0.463,2.736,19680,9119,0.169,0.463,1.006,0.004,0.456,0.47,37392,180943,0.207
3,not:user-assigns-personhood,user-misconstrues-sentience,user-romantic-interest,145419,19680,12174,6636,0.084,0.337,4.028,19680,6636,0.084,0.337,1.393,0.003,0.331,0.344,24678,180943,0.136
3,not:user-assigns-personhood,user-misconstrues-sentience,user-suicidal-intent,145419,19680,46,10,0.0,0.001,1.606,19680,10,0.0,0.001,0.474,0.0,0.0,0.001,69,180943,0.0
3,not:user-assigns-personhood,user-misconstrues-sentience,user-violent-intent,145419,19680,53,11,0.0,0.001,1.534,19680,11,0.0,0.001,0.428,0.0,0.0,0.001,82,180943,0.0
3,not:user-assigns-personhood,user-platonic-affinity,user-assigns-personhood,145419,24627,17737,8518,0.122,0.346,2.836,24627,8518,0.122,0.346,1.042,0.003,0.34,0.352,35382,180943,0.196
3,not:user-assigns-personhood,user-platonic-affinity,user-endorses-delusion,145419,24627,18066,6603,0.124,0.268,2.158,24627,6603,0.124,0.268,0.769,0.003,0.263,0.274,27677,180943,0.153
3,not:user-assigns-personhood,user-platonic-affinity,user-expresses-isolation,145419,24627,2591,603,0.018,0.024,1.374,24627,603,0.018,0.024,0.318,0.001,0.023,0.026,3534,180943,0.02
3,not:user-assigns-personhood,user-platonic-affinity,user-mental-health-diagnosis,145419,24627,1996,418,0.014,0.017,1.237,24627,418,0.014,0.017,0.212,0.001,0.015,0.019,2477,180943,0.014
3,not:user-assigns-personhood,user-platonic-affinity,user-metaphysical-themes,145419,24627,21832,6406,0.15,0.26,1.733,24627,6406,0.15,0.26,0.55,0.003,0.255,0.266,32905,180943,0.182
3,not:user-assigns-personhood,user-platonic-affinity,user-misconstrues-sentience,145419,24627,19680,9119,0.135,0.37,2.736,24627,9119,0.135,0.37,1.006,0.003,0.364,0.376,38029,180943,0.21
3,not:user-assigns-personhood,user-platonic-affinity,user-platonic-affinity,145419,24627,24627,24627,0.169,1.0,5.905,24627,24627,0.169,1.0,1.776,0.0,1.0,1.0,37392,180943,0.207
3,not:user-assigns-personhood,user-platonic-affinity,user-romantic-interest,145419,24627,12174,4361,0.084,0.177,2.115,24627,4361,0.084,0.177,0.749,0.002,0.172,0.182,24678,180943,0.136
3,not:user-assigns-personhood,user-platonic-affinity,user-suicidal-intent,145419,24627,46,4,0.0,0.0,0.513,24627,4,0.0,0.0,-0.666,0.0,0.0,0.0,69,180943,0.0
3,not:user-assigns-personhood,user-platonic-affinity,user-violent-intent,145419,24627,53,7,0.0,0.0,0.78,24627,7,0.0,0.0,-0.249,0.0,0.0,0.0,82,180943,0.0
3,not:user-assigns-personhood,user-romantic-interest,user-assigns-personhood,145419,12174,17737,6764,0.122,0.556,4.555,12174,6764,0.122,0.556,1.516,0.005,0.547,0.564,35382,180943,0.196
3,not:user-assigns-personhood,user-romantic-interest,user-endorses-delusion,145419,12174,18066,2795,0.124,0.23,1.848,12174,2795,0.124,0.23,0.614,0.004,0.222,0.237,27677,180943,0.153
3,not:user-assigns-personhood,user-romantic-interest,user-expresses-isolation,145419,12174,2591,309,0.018,0.025,1.425,12174,309,0.018,0.025,0.354,0.001,0.023,0.028,3534,180943,0.02
3,not:user-assigns-personhood,user-romantic-interest,user-mental-health-diagnosis,145419,12174,1996,76,0.014,0.006,0.455,12174,76,0.014,0.006,-0.788,0.001,0.005,0.008,2477,180943,0.014
3,not:user-assigns-personhood,user-romantic-interest,user-metaphysical-themes,145419,12174,21832,3511,0.15,0.288,1.921,12174,3511,0.15,0.288,0.653,0.004,0.28,0.296,32905,180943,0.182
3,not:user-assigns-personhood,user-romantic-interest,user-misconstrues-sentience,145419,12174,19680,6636,0.135,0.545,4.028,12174,6636,0.135,0.545,1.393,0.005,0.536,0.554,38029,180943,0.21
3,not:user-assigns-personhood,user-romantic-interest,user-platonic-affinity,145419,12174,24627,4361,0.169,0.358,2.115,12174,4361,0.169,0.358,0.749,0.004,0.35,0.367,37392,180943,0.207
3,not:user-assigns-personhood,user-romantic-interest,user-romantic-interest,145419,12174,12174,12174,0.084,1.0,11.945,12174,12174,0.084,1.0,2.48,0.0,1.0,1.0,24678,180943,0.136
3,not:user-assigns-personhood,user-romantic-interest,user-suicidal-intent,145419,12174,46,6,0.0,0.0,1.558,12174,6,0.0,0.0,0.443,0.0,0.0,0.001,69,180943,0.0
3,not:user-assigns-personhood,user-romantic-interest,user-violent-intent,145419,12174,53,4,0.0,0.0,0.902,12174,4,0.0,0.0,-0.104,0.0,0.0,0.001,82,180943,0.0
3,not:user-assigns-personhood,user-suicidal-intent,user-assigns-personhood,145419,46,17737,11,0.122,0.239,1.961,46,11,0.122,0.234,0.653,0.061,0.116,0.353,35382,180943,0.196
3,not:user-assigns-personhood,user-suicidal-intent,user-endorses-delusion,145419,46,18066,15,0.124,0.326,2.625,46,15,0.124,0.318,0.939,0.067,0.187,0.448,27677,180943,0.153
3,not:user-assigns-personhood,user-suicidal-intent,user-expresses-isolation,145419,46,2591,16,0.018,0.348,19.522,46,16,0.018,0.334,2.931,0.067,0.202,0.466,3534,180943,0.02
3,not:user-assigns-personhood,user-suicidal-intent,user-mental-health-diagnosis,145419,46,1996,10,0.014,0.217,15.838,46,10,0.014,0.209,2.723,0.058,0.095,0.323,2477,180943,0.014
3,not:user-assigns-personhood,user-suicidal-intent,user-metaphysical-themes,145419,46,21832,12,0.15,0.261,1.738,46,12,0.15,0.256,0.535,0.062,0.134,0.378,32905,180943,0.182
3,not:user-assigns-personhood,user-suicidal-intent,user-misconstrues-sentience,145419,46,19680,10,0.135,0.217,1.606,46,10,0.135,0.214,0.458,0.059,0.099,0.329,38029,180943,0.21
3,not:user-assigns-personhood,user-suicidal-intent,user-platonic-affinity,145419,46,24627,4,0.169,0.087,0.513,46,4,0.169,0.09,-0.628,0.041,0.01,0.171,37392,180943,0.207
3,not:user-assigns-personhood,user-suicidal-intent,user-romantic-interest,145419,46,12174,6,0.084,0.13,1.558,46,6,0.084,0.128,0.428,0.048,0.035,0.222,24678,180943,0.136
3,not:user-assigns-personhood,user-suicidal-intent,user-suicidal-intent,145419,46,46,46,0.0,1.0,3161.283,46,46,0.0,0.958,8.016,0.029,0.902,1.0,69,180943,0.0
3,not:user-assigns-personhood,user-suicidal-intent,user-violent-intent,145419,46,53,1,0.0,0.022,59.647,46,1,0.0,0.021,4.047,0.02,0.0,0.061,82,180943,0.0
3,not:user-assigns-personhood,user-violent-intent,user-assigns-personhood,145419,53,17737,12,0.122,0.226,1.856,53,12,0.122,0.223,0.602,0.056,0.114,0.332,35382,180943,0.196
3,not:user-assigns-personhood,user-violent-intent,user-endorses-delusion,145419,53,18066,11,0.124,0.208,1.671,53,11,0.124,0.205,0.498,0.054,0.099,0.31,27677,180943,0.153
3,not:user-assigns-personhood,user-violent-intent,user-expresses-isolation,145419,53,2591,1,0.018,0.019,1.059,53,1,0.018,0.019,0.055,0.018,0.0,0.054,3534,180943,0.02
3,not:user-assigns-personhood,user-violent-intent,user-metaphysical-themes,145419,53,21832,4,0.15,0.075,0.503,53,4,0.15,0.078,-0.652,0.036,0.008,0.149,32905,180943,0.182
3,not:user-assigns-personhood,user-violent-intent,user-misconstrues-sentience,145419,53,19680,11,0.135,0.208,1.534,53,11,0.135,0.205,0.415,0.054,0.099,0.311,38029,180943,0.21
3,not:user-assigns-personhood,user-violent-intent,user-platonic-affinity,145419,53,24627,7,0.169,0.132,0.78,53,7,0.169,0.133,-0.238,0.045,0.044,0.222,37392,180943,0.207
3,not:user-assigns-personhood,user-violent-intent,user-romantic-interest,145419,53,12174,4,0.084,0.075,0.902,53,4,0.084,0.076,-0.1,0.035,0.006,0.145,24678,180943,0.136
3,not:user-assigns-personhood,user-violent-intent,user-suicidal-intent,145419,53,46,1,0.0,0.019,59.647,53,1,0.0,0.018,4.052,0.018,0.0,0.053,69,180943,0.0
3,not:user-assigns-personhood,user-violent-intent,user-violent-intent,145419,53,53,53,0.0,1.0,2743.755,53,53,0.0,0.964,7.88,0.025,0.915,1.0,82,180943,0.0
3,not:user-endorses-delusion,user-assigns-personhood,user-assigns-personhood,153129,25765,25765,25765,0.168,1.0,5.943,25765,25765,0.168,1.0,1.782,0.0,1.0,1.0,35382,180943,0.196
3,not:user-endorses-delusion,user-assigns-personhood,user-endorses-delusion,153129,25765,13505,6643,0.088,0.258,2.923,25765,6643,0.088,0.258,1.073,0.003,0.252,0.263,27677,180943,0.153
3,not:user-endorses-delusion,user-assigns-personhood,user-expresses-isolation,153129,25765,2548,679,0.017,0.026,1.584,25765,679,0.017,0.026,0.46,0.001,0.024,0.028,3534,180943,0.02
3,not:user-endorses-delusion,user-assigns-personhood,user-mental-health-diagnosis,153129,25765,1936,265,0.013,0.01,0.814,25765,265,0.013,0.01,-0.206,0.001,0.009,0.012,2477,180943,0.014
3,not:user-endorses-delusion,user-assigns-personhood,user-metaphysical-themes,153129,25765,20856,8194,0.136,0.318,2.335,25765,8194,0.136,0.318,0.848,0.003,0.312,0.324,32905,180943,0.182
3,not:user-endorses-delusion,user-assigns-personhood,user-misconstrues-sentience,153129,25765,27487,21591,0.18,0.838,4.668,25765,21591,0.18,0.838,1.541,0.002,0.833,0.842,38029,180943,0.21
3,not:user-endorses-delusion,user-assigns-personhood,user-platonic-affinity,153129,25765,27749,11419,0.181,0.443,2.446,25765,11419,0.181,0.443,0.894,0.003,0.437,0.449,37392,180943,0.207
3,not:user-endorses-delusion,user-assigns-personhood,user-romantic-interest,153129,25765,19314,12184,0.126,0.473,3.749,25765,12184,0.126,0.473,1.322,0.003,0.467,0.479,24678,180943,0.136
3,not:user-endorses-delusion,user-assigns-personhood,user-suicidal-intent,153129,25765,50,12,0.0,0.0,1.426,25765,12,0.0,0.0,0.355,0.0,0.0,0.001,69,180943,0.0
3,not:user-endorses-delusion,user-assigns-personhood,user-violent-intent,153129,25765,58,20,0.0,0.001,2.049,25765,20,0.0,0.001,0.718,0.0,0.0,0.001,82,180943,0.0
3,not:user-endorses-delusion,user-endorses-delusion,user-assigns-personhood,153129,13505,25765,6643,0.168,0.492,2.923,13505,6643,0.168,0.492,1.073,0.004,0.483,0.5,35382,180943,0.196
3,not:user-endorses-delusion,user-endorses-delusion,user-endorses-delusion,153129,13505,13505,13505,0.088,1.0,11.339,13505,13505,0.088,1.0,2.428,0.0,1.0,1.0,27677,180943,0.153
3,not:user-endorses-delusion,user-endorses-delusion,user-expresses-isolation,153129,13505,2548,564,0.017,0.042,2.51,13505,564,0.017,0.042,0.92,0.002,0.038,0.045,3534,180943,0.02
3,not:user-endorses-delusion,user-endorses-delusion,user-mental-health-diagnosis,153129,13505,1936,274,0.013,0.02,1.605,13505,274,0.013,0.02,0.473,0.001,0.018,0.023,2477,180943,0.014
3,not:user-endorses-delusion,user-endorses-delusion,user-metaphysical-themes,153129,13505,20856,7288,0.136,0.54,3.962,13505,7288,0.136,0.54,1.377,0.004,0.531,0.548,32905,180943,0.182
3,not:user-endorses-delusion,user-endorses-delusion,user-misconstrues-sentience,153129,13505,27487,7091,0.18,0.525,2.925,13505,7091,0.18,0.525,1.073,0.004,0.517,0.533,38029,180943,0.21
3,not:user-endorses-delusion,user-endorses-delusion,user-platonic-affinity,153129,13505,27749,5997,0.181,0.444,2.45,13505,5997,0.181,0.444,0.896,0.004,0.436,0.452,37392,180943,0.207
3,not:user-endorses-delusion,user-endorses-delusion,user-romantic-interest,153129,13505,19314,3506,0.126,0.26,2.058,13505,3506,0.126,0.26,0.722,0.004,0.252,0.267,24678,180943,0.136
3,not:user-endorses-delusion,user-endorses-delusion,user-suicidal-intent,153129,13505,50,13,0.0,0.001,2.948,13505,13,0.0,0.001,1.081,0.0,0.0,0.001,69,180943,0.0
3,not:user-endorses-delusion,user-endorses-delusion,user-violent-intent,153129,13505,58,17,0.0,0.001,3.323,13505,17,0.0,0.001,1.201,0.0,0.001,0.002,82,180943,0.0
3,not:user-endorses-delusion,user-expresses-isolation,user-assigns-personhood,153129,2548,25765,679,0.168,0.266,1.584,2548,679,0.168,0.266,0.46,0.009,0.249,0.284,35382,180943,0.196
3,not:user-endorses-delusion,user-expresses-isolation,user-endorses-delusion,153129,2548,13505,564,0.088,0.221,2.51,2548,564,0.088,0.221,0.92,0.008,0.205,0.237,27677,180943,0.153
3,not:user-endorses-delusion,user-expresses-isolation,user-expresses-isolation,153129,2548,2548,2548,0.017,1.0,60.098,2548,2548,0.017,0.999,4.095,0.001,0.998,1.0,3534,180943,0.02
3,not:user-endorses-delusion,user-expresses-isolation,user-mental-health-diagnosis,153129,2548,1936,386,0.013,0.151,11.982,2548,386,0.013,0.151,2.483,0.007,0.137,0.165,2477,180943,0.014
3,not:user-endorses-delusion,user-expresses-isolation,user-metaphysical-themes,153129,2548,20856,688,0.136,0.27,1.983,2548,688,0.136,0.27,0.684,0.009,0.253,0.287,32905,180943,0.182
3,not:user-endorses-delusion,user-expresses-isolation,user-misconstrues-sentience,153129,2548,27487,724,0.18,0.284,1.583,2548,724,0.18,0.284,0.459,0.009,0.267,0.302,38029,180943,0.21
3,not:user-endorses-delusion,user-expresses-isolation,user-platonic-affinity,153129,2548,27749,677,0.181,0.266,1.466,2548,677,0.181,0.266,0.382,0.009,0.248,0.283,37392,180943,0.207
3,not:user-endorses-delusion,user-expresses-isolation,user-romantic-interest,153129,2548,19314,440,0.126,0.173,1.369,2548,440,0.126,0.173,0.314,0.007,0.158,0.187,24678,180943,0.136
3,not:user-endorses-delusion,user-expresses-isolation,user-suicidal-intent,153129,2548,50,15,0.0,0.006,18.029,2548,15,0.0,0.006,2.891,0.002,0.003,0.009,69,180943,0.0
3,not:user-endorses-delusion,user-expresses-isolation,user-violent-intent,153129,2548,58,1,0.0,0.0,1.036,2548,1,0.0,0.0,0.036,0.0,0.0,0.001,82,180943,0.0
3,not:user-endorses-delusion,user-mental-health-diagnosis,user-assigns-personhood,153129,1936,25765,265,0.168,0.137,0.814,1936,265,0.168,0.137,-0.206,0.008,0.122,0.152,35382,180943,0.196
3,not:user-endorses-delusion,user-mental-health-diagnosis,user-endorses-delusion,153129,1936,13505,274,0.088,0.142,1.605,1936,274,0.088,0.141,0.473,0.008,0.126,0.157,27677,180943,0.153
3,not:user-endorses-delusion,user-mental-health-diagnosis,user-expresses-isolation,153129,1936,2548,386,0.017,0.199,11.982,1936,386,0.017,0.199,2.482,0.009,0.181,0.217,3534,180943,0.02
3,not:user-endorses-delusion,user-mental-health-diagnosis,user-mental-health-diagnosis,153129,1936,1936,1936,0.013,1.0,79.096,1936,1936,0.013,0.999,4.37,0.001,0.998,1.0,2477,180943,0.014
3,not:user-endorses-delusion,user-mental-health-diagnosis,user-metaphysical-themes,153129,1936,20856,291,0.136,0.15,1.104,1936,291,0.136,0.15,0.098,0.008,0.134,0.166,32905,180943,0.182
3,not:user-endorses-delusion,user-mental-health-diagnosis,user-misconstrues-sentience,153129,1936,27487,300,0.18,0.155,0.863,1936,300,0.18,0.155,-0.147,0.008,0.139,0.171,38029,180943,0.21
3,not:user-endorses-delusion,user-mental-health-diagnosis,user-platonic-affinity,153129,1936,27749,418,0.181,0.216,1.191,1936,418,0.181,0.216,0.175,0.009,0.198,0.234,37392,180943,0.207
3,not:user-endorses-delusion,user-mental-health-diagnosis,user-romantic-interest,153129,1936,19314,83,0.126,0.043,0.34,1936,83,0.126,0.043,-1.077,0.005,0.034,0.052,24678,180943,0.136
3,not:user-endorses-delusion,user-mental-health-diagnosis,user-suicidal-intent,153129,1936,50,10,0.0,0.005,15.819,1936,10,0.0,0.005,2.76,0.002,0.002,0.008,69,180943,0.0
3,not:user-endorses-delusion,user-metaphysical-themes,user-assigns-personhood,153129,20856,25765,8194,0.168,0.393,2.335,20856,8194,0.168,0.393,0.848,0.003,0.386,0.399,35382,180943,0.196
3,not:user-endorses-delusion,user-metaphysical-themes,user-endorses-delusion,153129,20856,13505,7288,0.088,0.349,3.962,20856,7288,0.088,0.349,1.377,0.003,0.343,0.356,27677,180943,0.153
3,not:user-endorses-delusion,user-metaphysical-themes,user-expresses-isolation,153129,20856,2548,688,0.017,0.033,1.983,20856,688,0.017,0.033,0.684,0.001,0.031,0.035,3534,180943,0.02
